id,pdm
04972,CHUMBO IMPRESSÃO TIPO TIPOGRÁFICA
05003,CONJUNTO CILINDRO MÁQUINA GRÁFICA
05076,CLICHE
05330,EQUIPAMENTO GRÁFICO
05403,COMPONEDOR
05404,COMPONENTE / ACESSÓRIO - DUPLICADOR DIGITAL
05405,CHAVE CONTADORA
05517,COMPRESSOR PARA INDUSTRIA FARMACEUTICA
05761,CONJUNTO INTEGRADO LAVAGEM E ESTERILIZAÇÃO
05767,CONJUNTO PARA AUTOMACAO DE GUILHOTINA
05853,CORDA FIO TÉXTIL
05888,CORREIA CONDUÇÃO PAPEL IMPRESSÃO
05907,CORRENTE DO CD PARA IMPRESSORA OFF - SET
06085,DESEMPOEIRADOR COMPRIMIDOS PARA INDUSTRIA FARMA-CEUTICA
06093,DESFIBRADOR DE POLPA E PAPEL
06198,DIGESTOR DE POLPA E DE PAPEL
06306,DISPOSITIVO ALIMENTAÇÃO E DESCARGA FORMULÁRIO
06390,DOSADOR EQUIPAMENTO DE IMPRESSÃO
06436,EIXO DE MÁQUINA IMPRESSORA
06480,ELEVADOR HIDRAULICO PARA GUILHOTINA
06525,EMENDADOR AUTOMATICO DE BOBINA DE PAPEL PARA IM-PRESSORA OFF - SET
06545,ENCAPSULADOR - PEÇAS / ACESSÓRIOS
06546,ENCAPSULADOR INDUSTRIA FARMACÊUTICA
06569,ENGOMADEIRA
06587,ENVASADOR PARA INDUSTRIA FARMACÊUTICA
06628,EQUIPAMENTO / ACESSORIO - INDÚSTRIA TEXTEIS
06664,EQUIPAMENTO DE BRANQUEAR POLPA E PAPEL
06673,EQUIPAMENTO DE CONFECCAO DE CONEXAO DE CIRCUITO
06674,EQUIPAMENTO DE CONFECCAO DE EMBALAGEM DE CIRCUITO / PECAS
06726,EQUIPAMENTO DE PREPARACAO DE SUBSTRATO
06729,PENEIRA
06786,EQUIPAMENTO ESPECIALIZADO DE EXPLORACAO DE MADEIRA
06824,EQUIPAMENTO PARA FABRICAÇÃO DE BORRACHA
06836,EQUIPAMENTO PARA REFINO DE PETROLEO
06988,ESPATELADEIRA
07041,ESPONJA LITOGRÁFICA
07047,ESPULADEIRA AUTOMATICA DE FIO TEXTIL
07048,ESPULADEIRA DE FIO TEXTIL
07081,ESTACAO REAPROVEITADORA AGUA
07088,ESTAMPADOR AUTOMATICO ( PRODUTO QUIMICO / FARMACEUTICO )
07195,ESTRUSORA PARA PLASTICO
07207,ESTRUTURA PORTA-PRANCHA
07211,ESTUFA DE MANUFATURA DE MEDICAMENTO
07270,EXTRATOR DE GASES - BANCADA
07408,FIADEIRA
07598,FITA LITOGRAFICA
07620,FIXADOR DE CHAPA GRAFICA
07805,FOTOCOMPOSITORA
08086,GRANULADOR
08087,GRANULADOR INDÚSTRIA FARMACÊUTICA
08224,HIDROLAVADORA
08314,IMPRESSORA DE PLANIGRAVURA
08315,IMPRESSORA DE TIPOGRAFIA
08318,IMPRESSORA ICONOGRAFICA PARA FORMULARIO CONTINUO
08319,IMPRESSORA OFF SET - PLANA / ROTATIVA
08329,INCINERADOR - AGULHA / SERINGA
08330,INCINERADOR - PECA / ACESSORIO
08431,INTERCALADOR DE FOLHA DE PAPEL ENCARDENACAO
08614,LÂMINA CORTE
08636,LAMINADOR DE BORRACHA
08682,LANCADEIRA INDUSTRIAL
08743,MÁQUINA / EQUIPAMENTO INDÚSTRIA VINÍCOLA
09000,MACAROQUEIRA
09148,MAQUINA AUTOMATICA - CONTAGEM E SEPARACAO DE PAPEL
09150,MAQUINA AUTOMATICA PARA ATAR URDIDURA
09151,MÁQUINA AUTOMÁTICA PARA COLAR LAMELA
09153,MAQUINA BENEFICIADORA DE GRAOS
09155,MAQUINA CODIFICACAO - AMPOLA
09162,MAQUINA DE CARREGAMENTO - ENCHIMENTO DE EXPLOSIVO
09166,MÁQUINA DE COMPOSIÇÃO DE TEXTO
09172,MÁQUINA ILHOSEIRA
09175,MÁQUINA DE CORTAR LETRAS DE MATERIAL PLÁSTICO
09194,MAQUINA DE FABRICAR CALCADO
09195,MAQUINA DE FABRICAR EXPLOSIVO QUIMICO
09200,MAQUINA DE FOTOGRAVURA
09202,MAQUINA DE LANCADOR DE FIO DE COMUNICACAO
09211,MAQUINA DE MONTAR CIRCUITO EM CARTAO
09212,MAQUINA DE PROVA E TESTE DE IMPRESSAO EM ROTOGRAVURA
09214,MÁQUINA DE RECAUCHUTAR PNEU
09222,MAQUINA DE SERRAR PARA TRABALHAR PRODUTO CERAMICO
09228,MÁQUINA DE VULCANIZAR
09229,MAQUINA DUPLICADORA A TINTA / PAPEL TERMO SENSIVEL ( MASTER )
09230,VAPORIZADOR
09231,MÁQUINA E APARELHO PARA CARBONIZAR A LÃ
09232,MAQUINA E APARELHO PARA DESENGORDURAR. LAVAR. ALVEJAR OU TINGIR FIBRA TEXTIL
09233,MAQUINA E APARELHO PARA EXTRACAO DE OLEO / GORDURA ANIMAL
09234,MAQUINA E APARELHO PARA EXTRACAO DE OLEO / GORDURA VEGETAL
09235,MÁQUINA ALGODÃO DOCE
09236,MAQUINA E APARELHO PARA INDUSTRIA DE BEBIDA / SUCO
09237,MAQUINA E APARELHO PARA INDUSTRIA DE BOLACHA E BISCOITO
09238,CHOCOLATEIRA
09239,MAQUINA E APARELHO PARA INDUSTRIA DE CONFEITARIA
09240,MÁQUINA E PEÇAS PARA INDÚSTRIA DE PANIFICAÇÃO
09241,MÁQUINA E APARELHO PARA INDÚSTRIA DE QUEIJO
09242,APARELHO EXTRAÇÃO SUCO
09244,MÁQUINA SELECIONADORA
09245,MÁQUINA E APARELHO PARA PREPARAÇÃO FIBRA VEGETAL
09246,MAQUINA E APARELHO PARA REFINACAO DE OLEO / GORDURA ANIMAL / VEGETAL
09247,MAQUINA E APARELHO PARA SELECIONAR. PENEIRAR OU SEPARAR PRODUTOS DE CERAMICA E CONCRETO
09252,MAQUINA ENCHER E FECHAR - FRASCO / AMPOLA
09255,MAQUINA ESMERILHAR OU POLIR - PRODUTO CERAMICO
09259,MAQUINA IMPRESSORA TAMPOGRAFICA
09269,MÁQUINA INDUSTRIAL DE DESCAROÇAR ALGODÃO
09281,APARELHO TÊXTIL
09282,MAQUINA INDUSTRIAL DE FABRICAR TIJOLO
09283,MAQUINA INDUSTRIAL DE FABRICAR UTILIDADE OPTICA
09300,MÁQUINA INDUSTRIAL DE REVESTIR BOTÃO
09307,PEÇA / ACESSÓRIO - MÁQUINA INJETORA DE PLÁSTICO
09314,MAQUINA MANUAL DE ENCADERNAR
09315,MAQUINA MOLDADORA PARA FUNDICAO
09316,MAQUINA MOTORIZADA TIPO CHAVE DE PARAFUSO
09317,MAQUINA PARA CARREGAMENTO ( ENCHIMENTO ) DE MUNICAO
09318,MÁQUINA PARA CORTAR TECIDO
09319,MÁQUINA PARA CORTE VINIL
09320,MÁQUINA PARA DENTEAR TECIDO
09321,MÁQUINA FURADOR TECIDO
09323,MÁQUINA PARA DOBRAR TECIDO
09326,MAQUINA PARA ENROLAR TECIDO
09329,MAQUINA PARA FABRICACAO DE LEITE DE SOJA
09330,MÁQUINA PARA FABRICAÇÃO DE PAPEL
09331,MÁQUINA FABRICAÇÃO ARTEFATO CONCRETO
09332,MAQUINA PARA FAZER CORDAO
09334,MAQUINA PARA MERCERIZAR FIOS
09335,MAQUINA PARA MERCERIZAR TECIDO
09336,MAQUINA PARA MONTAGEM DE EXPLOSIVO
09337,MAQUINA PARA MONTAGEM DE MUNICAO
09340,MAQUINA PARA SELECAO E SEPARACAO DE FARINHAS
09342,CORTADOR PISO
09343,MAQUINA PARA TRITURACAO. ESMAGAMENTO OU MOAGEM DE GRAOS
09356,MAQUINA SOPRADORA - LIMPEZA DE FRASCO DE MEDICAMENTO. POR AR COMPRIMIDO ESTERIL
09359,MESA VIBRATÓRIA
09360,MÁQUINA COPIADORA
09362,MAQUINAS DE DESEMOLDAR
09363,MAQUINAS DE MOLDAR
09364,MÁQUINA HELIOGRÁFICA
09365,MAQUINAS THERMOFAX
09381,MARGINADOR
09417,MASSA DE MODELAR PARA FUNDICAO
09418,MASSA DE MOLDAGEM
09485,MATERIAL PARA GRAVADORA DE STENCIL ELETRONICO
09490,MATERIAL PARA PLASTIFICACAO
09504,MATRIZ DE DUPLICADOR A ALCOOL
09505,MATRIZ DE IMPRESSORA OFF - SET
09506,MATRIZ DE MIMEOGRAFO
09512,MEADEIRA
09529,MEDIDOR DE CAMADA POR FLUORESCENCIA DE RAIO X
09657,MESA PNEUMATICA - USO GRAFICO
09666,MESA VIBRADORA - USO GRAFICO
09766,MIMEOGRAFOS
09767,MIMEOGRAFO
09768,MINERAIS PARA FUNDIÇÃO
09798,MISTURADOR PARA INDUSTRIA FARMACEUTICA
09821,MOBILIARIO DE TIPOGRAFIA
09845,COCHO
09846,MOINHO DE CAFE. PIMENTA E SEMELHANTES
09847,MOINHO INDUSTRIAL PARA POLPA E PAPEL
09848,MOINHO PARA INDUSTRIA DE PRODUTOS FARMACEUTICOS
09849,MOINHO PARA INDUSTRIA DE PRODUTOS QUIMICOS
09850,MOINHO ROTATIVO
09851,MOINHO TRITURADOR
09868,MOLDES PARA FUNDICAO
10129,NOVELEIRA AUTOMATICA
10134,NUMERADOR AUTOMATICO PARA INDUSTRIA GRAFICA
10345,PANO PARA ROLO MOLHADOR USO IMPRESSAO TIPOGRAFICA
10470,PASSADEIRA PARA LICA E PENTE
10488,PASTA DE MODELAR PARA FUNDICAO
10521,PEÇA / ACESSÓRIO - IMPRESSORA / COPIADORA
10524,PEÇA / COMPONENTE - EQUIPAMENTO GRÁFICO
10538,CENTRAL DISTRIBUIÇÃO GÁS
10558,PECA/COMPONENTE - COMPRESSOR ROTATIVO
10585,PEDRA LITOGRAFICA
10618,PENEIRA PARA FUNDIÇÃO
10667,PERFURADOR DE PLACA DE CIRCUITO IMPRESSO
10894,PLASTIFICADORA
11163,PRELO DE IMPRESSAO MANUAL
11177,PRENSA DE MOLDAR COMPRIMIDO
11178,PRENSA DE PLANIGRAVURA ( OFF - SET )
11179,PRENSA DE TRABALHAR BORRACHA / MATERIAL PLÁSTICO
11186,PRENSA PRODUTO ALIMENTÍCIO
11193,PRENSA PARA TABLETE ( COMPRIMIDOS )
11195,PRENSA SELADORA CADARCO - EQUIPAMENTO GRAFICO
11476,RECINTO COM FLUXO LAMINAR
11477,CAPELA FLUXO LAMINAR
11702,RESTAURADOR BLANQUETA
11727,REVELADOR - CHAPA POSITIVA / NEGATIVA
11730,REVELADOR COPIADORA
11909,SACUDIDEIRA
11959,SECADOR DE GRÃOS
12378,SUPORTE DE BALANCIM DE GUILHOTINA DE PAPEL
12506,TAMBORES ROTATIVOS PARA LIMPEZA DE PECAS FUNDIDAS
12770,TIPO DE IMPRESSAO
13001,TRITURADOR FRUTA
13002,TRITURADOR INDUSTRIA - POLPA / PAPEL
13003,TRITURADOR INDUSTRIA - PRODUTOS FARMACEUTICOS
13004,TRITURADOR INDÚSTRIA - PRODUTOS QUÍMICOS
13005,TRITURADOR / MOINHO DE MARTELO
13006,TRITURADOR OU MOINHO DO TIPO DE BOLO E SEMELHANTES
13009,TRITURADOR
13207,UTENSILIO DE CRISTAL
13208,UTENSILIO DE VIDRO
13640,TEAR MANUAL / COMPONENTE
14078,TANQUE ESCALDAR ANIMAL
14079,DEPELADEIRA SUÍNO
14087,TANQUE COZIMENTO
14094,DESIDRATADOR FRUTA
14101,INSENSIBILIZADOR PNEUMÁTICO
14113,MÁQUINA FATIADORA
14116,CARRIOLA SUPER
14117,INJETORA CARNE
14118,PROCESSADOR PRESUNTO
14119,EMBUTIDOR HIDRÁULICA PISTÃO
14179,MÁQUINA FILAR MASSA MUSSARELA
14181,MÁQUINA MOLDAR MASSA MUSSARELA
14263,CABEÇA IMPRESSÃO
14389,COLOCADORA ESPIRAL
14436,CONJUNTO TRATAMENTO EFLUENTES
14439,TANQUE ESCALDAMENTO ANIMAL
14440,MISTURADOR CARNE
14442,DEPILADEIRA SUÍNOS
14444,CARRETILHA SANGRIA ANIMAL
14446,CONJUNTO CARRETILHAS ESFOLA
14448,ESPREMEDOR CASCO ANIMAL
14449,BOX ATORDOAMENTO ANIMAL
14450,GUINCHO SANGRIA ANIMAL
14451,CONJUNTO TRILHAMENTO AÉREO
14453,SUPORTE CILINDRO IMPRESSORA
14527,CHAPA IMPRESSÃO
14591,CONJUNTO CORTE GRAMPEADOR
14593,PEÇAS E ACESSÓRIOS GRAMPEADOR
14665,MICROTRITURADOR FRUTAS - PEÇAS / ACESSÓRIOS
14700,FILME POLIETILENO
14728,DESIDRATADOR
14783,MASSEIRA
14819,MEDIDOR UMIDADE DIGITAL
14837,TIGE ENCAIXE
14838,SUPORTE COM DISCO
14839,PERNIO PARA MOLA
14840,ROLO RONDELE
14841,TESTADOR ERTALON
14842,RONDELE
14843,PERNIO ROTAÇÃO
14844,SEÇÃO DENTADA
14845,TACHO A VAPOR
14846,PARAFUSO A PERNO PARA ROLINHO
14847,PARAFUSO MÁQUINA ENCHER AMPOLA
14848,PLACA EMPURRA AMPOLAS
14849,PLAQUETA COLIGAÇÃO
14850,PULSANTE MARCHA SOBRE ALIMENTADOR
14851,PERNIO
14852,PULSANTE MARCHA POSTERIOR
14853,PULSANTE PARADA SOBRE ALIMENTADOR
14854,PISTÃO
14855,PINO DENTADO
14856,MOLA
14857,RELÉ TÉRMICO
14861,MICROSWITCH
14862,AGULHA MÁQUINA ENCHER AMPOLA
14863,ROLINHO
14864,ARRUELA EIXO CANOPLA
14865,BLOQUINHO ERTALON
14866,BICO QUEIMADOR
14867,GUIA AGULHA
14868,BRAÇO PINÇA
14869,ROLINHO TEFLON
14870,ANEL MÁQUINA ENCHER AMPOLA
14871,PINÇA A2 DIREITA
14872,PINÇA A1 ESQUERDA
14873,MOLA ESPIRAL
14874,MOLA CHAMADA
14875,ARRUELA MÁQUINA ENCHER AMPOLA
14876,BLOCO OSCILANTE MÁQUINA ENCHER AMPOLA
14878,BUCHA BOQUINO
14879,BUCHA OSCILAÇÃO ALAVANCA
14880,BUCHA HASTES
14881,BUCHA ROTOCIONAL
14882,BUCHA MÁQUINA ENCHER AMPOLA
14883,BUCHA TEFLON
14884,CILINDRO ATAQUE MOLA BALANCEAMENTO
14885,CONTRA-CORTE
14886,CAIXA CRUZ DE MALTA
14887,MARTELO TRITURADOR
14888,REDUTOR VELOCIDADE MÁQUINA ENCHER AMPOLA
14890,ROLINHO SOBRE BALANÇO PARA ATAQUE MOLA
14892,PERFIL ONDULADO SOBRE CONTRA-PAREDE
14893,MOLA ESPIRAL CHAMADA
14894,MOLA CONTRASTE
14895,EIXO PARA ROLINHO
14896,ENGRENAGEM DENTADA SOBRE EIXO
14898,CONTRACHAPA
14899,DESTILADOR TEFLON
14900,CONTRAPAREDE
14901,DISCO CORTE
14902,CONVERSOR
14903,DESLIZANTE
14904,TERMINAL AÇO ESQUERDO
14906,TERMINAL AÇO DIREITO
14907,GUIA
14908,PEÇA AJUSTE GUIA
14910,LIXA ROTOCIONAL DIREITO
14911,MALANCINHO DEITADO
14912,HASTE
14913,EIXO SUPERIOR
14914,BUCHA BRONZE
14915,BLOCO PRINCIPAL
14925,MOLA COPINHO
14926,CORPO SISTEMA PARADA ROTAÇÃO
14932,SOPRADOR
14993,SERRILHADEIRA AUTOMÁTICA
15048,PRENSA FOTOLITROGRÁFICA
15175,MODELADORA MASSA PANIFICAÇÃO
15220,ARMÁRIO PANIFICAÇÃO
15251,MÁQUINA MOER CANA
15259,DIVISORA DE COLUNA MASSA ALIMENTÍCIA
15264,PRENSA ESTAMPAGEM TERMOTRANSFERÊNCIA
15352,MESA TÉCNICA
15355,PRENSA LITOGRÁFICA
15356,SECADOR SERIGRAFIA
15447,FILME PLASTIFICAÇÃO DOCUMENTO
15566,CALÇO BLANQUETA
15626,LÂMINA LAVADOR TINTA IMPRESSORA
15660,MALHA CILINDRO IMPRESSORA
15728,CAPA PROTEÇÃO ROTOR
15891,FOLHA DE FILME
15894,SUPORTE FOTOLITO
15926,CABEÇOTE IMPRESSORA
15931,MOLETON USO GRÁFICO
15971,COROTRON
15972,FIO OZÔNIO
15973,ROLO DE PRESSÃO
15974,ROLO ALTA TENSÃO
15975,GRADE SCOROTRON
15976,CILINDRO MÁQUINA GRÁFICA
15977,LÂMINA UNIDADE LIMPEZA
15978,ESCOVA UNIDADE LIMPEZA
15980,TECIDO POLIMENTO PARA FERRAMENTA POLIR
15982,PAPEL POLIMENTO PARA FERRAMENTA POLIR
16106,MANETE PARA MÁQUINA COPIADORA
16211,GRAMPEADOR PNEUMÁTICO
16235,PRENSA BLOCAGEM
16548,EQUIPAMENTO TIPOGRÁFICO
16636,ROLETE COPIADORA / IMPRESSORA
16653,SERRA FITA
16864,MATERIAIS E EQUIPAMENTOS PARA FUNDICAO
16888,MÁQUINAS E EQUIPAMENTOS PARA PRODUTOS ALIMENTÍCIOS
16889,FACA CORTE E VINCO
16890,MÁQUINAS INDUSTRIAIS PARA MARCAÇÃO
16891,MÁQUINAS PARA INDÚSTRIA DE POLPA E DE PAPEL
16892,CORTADOR ISOPOR
16893,MÁQUINA REVISORA TECIDO
16894,MÁQUINAS PARA INDÚSTRIAS DE PRODUTOS DE ARGILA E CONCRETO
16895,MÁQUINAS PARA INDÚSTRIAS DE CRISTAL E VIDRO
16896,MÁQUINAS PARA INDÚSTRIAS DE TABACO
16897,MÁQUINAS PARA INDÚSTRIAS DE COURO E DE CURTUMES
16899,SISTEMAS DE GERAÇÃO E DISTRIBUIÇÃO DE GÁS. FIXOS OU MÓVEIS
16900,MAQUINARIA PARA REDUÇÃO INDUSTRIAL DE TAMANHO
16901,MÁQUINAS ESPECIALIZADAS PARA FABRICAÇÃO DE SEMICONDUTORES.CIRCUITOS MICROELETRÔNICOS E PLACAS DE C
16902,MÁQUINAS PARA FUNDIÇÃO. EQUIPAMENTOS E SUPRIMENTOS CORRELATOS
16903,MÁQUINAS ESPECIALIZADAS PARA FABRICAÇÃO DE RECIPIENTES METÁLICOS E EQUIPAMENTOS CORRELATOS
16904,MÁQUINARIA ESPECIALIZADA PARA ARMAMENTO E MUNIÇÃO E EQUIPA-MENTO CORRELATO
16905,MAQUINARIA INDUSTRIL PARA MONTAGEM
16906,EQUIPAMENTOS E INSTALAÇÕES PARA SANEAMENTO AMBIENTAL
16907,CODIFICADORA LASER
17216,MAQUINAS DE FOTOCOPIAS
17219,MÁQUINA DE REPROGRAFIA
17619,ENSACADEIRA
17801,NUMERADOR PNEUS
17808,DESPOLPADOR
17848,CONJUNTO FORRAGEIRO
18010,DEFUMADOR
18264,SELADORA CRACHÁ
18265,BOMBA ENVASADORA
18329,MÁQUINA FECHADORA DE DUPLO ANEL
18407,BOBINADEIRA ELETRÔNICA
18442,CANECA ELEVADOR
18475,PLOTTER RECORTE
18680,MÁQUINA REENFIBRADORA
18765,HOMOGENEIZADOR
18819,EQUIPAMENTO / ACESSÓRIO - APICULTURA
18837,MOINHO
