id,pdm
03839,BOTE ALUMÍNIO
03840,BOTE FIBRA VIDRO
03841,BOTE MADEIRA
03842,BOTE METALICO
03843,BOTE INFLÁVEL
03844,BOTE SALVA - VIDAS PNEUMATICO
03848,BOTINA SEGURANÇA
03967,BÚSSOLA SALVAMENTO
04046,CABO SEGURANÇA
04168,ABRIGO MANGUEIRA INCÊNDIO
04327,CAMARA DE ESPUMA DE COMBATE A INCENDIO
04421,CANHAO MONITOR AGUA - COMBATE A INCENDIO
04422,CANHAO MONITOR DE AGUA
04423,CANHAO MONITOR DE AGUA E ESPUMA
04452,CAPACETE MILITAR
04453,CAPACETE POLICIAL
04455,CAPACETE CONDUTOR MOTOCICLETA
04457,CAPACETE SEGURANCA - SOLDADOR
04506,CAPUZ USO SALVAMENTO E SEGURANÇA
04543,CARGA EXTINTOR INCÊNDIO
04599,CARRO COMBATE A INCÊNDIO
04712,CAVALETE CONTROLE TRÂNSITO
04714,CAVALETE E GRADE DE SEGURANCA
04749,CENTRAL DOSADORA DE ESPUMA DE COMBATE A INCENDIO
04795,CESTA DE TRANSPORTE DE PESSOAL DE SALVAMENTO E SEGURANCA
04801,CESTO SEGURANÇA INSPEÇÃO E MANUTENÇÃO
04978,CHUVEIRO E LAVA-OLHOS
05021,CINTO SEGURANÇA VEÍCULO AUTOMOTIVO
05022,CINTO SEGURANÇA
05029,CINTURÃO SEGURANÇA
05031,CINTURAO CADEIRA ( EPI )
05032,CINTURÃO PARA-QUEDISTA ( EPI )
05289,COBERTURA E PROTETOR ISOLANTE DE LINHAS E REDES
05350,COLETE SALVA-VIDAS
05351,COLETE SALVA - VIDAS NAO INFLAVEL
05602,CHAVE ENGATE MANGUEIRA
05623,CONEXÃO MANGUEIRA
05687,COMPONENTE RESPIRADOR SEGURANÇA
05739,CONJUNTO SEGURANÇA CONTRA QUEDA
05857,CORDA E FITA DE SEGURANCA
05897,CORREIA
06066,DERIVANTE MANGUEIRA INCÊNDIO
06103,DESLISADOR DE SEGURANCA ( GERONIMO )
06656,EQUIPAMENTO CORTE HIDRÁULICO
06751,ACESSÓRIO EQUIPAMENTO SEGURANÇA
06752,EQUIPAMENTO DE SOCORRO
06840,EQUIPAMENTO PORTATIL DE FUGA DE INCENDIO
06878,ESCADA FIBRA VIDRO
06883,ESCADA EXTENSÍVEL
06890,ESCADA PORTATIL DE COMBATE A INCENDIO
06894,ESCAFANDRO
06953,ESCUDO PARA SOLDADOR
07013,ESPELHO
07016,ESPERA / ANCORAGEM ( EPI )
07124,ESTERILIZADOR DE VESTUARIO
07184,ESTRIBO - SALVAMENTO
07257,EXTINTOR DE INCENDIO
07258,EXTINTOR DE INCENDIO EM ELETRICIDADE / ELETRONICA
07259,CARRINHO EXTINTOR DE INCÊNDIO
07260,EXTINTOR INCENDIO ESPUMA QUIMICA
07474,FILTRO DE MÁSCARA CONTRA GÁS
07495,FILTRO RESPIRADOR
07557,FITA ANTIDERRAPANTE
07671,FLUTUADOR DE USO PESSOAL
07834,FREIO PROFISSIONAL ( EPI )
08045,GRADE DE CONTROLE DE TRANSITO
08212,HIDRANTE
08580,KIT ELEVACAO - SALVAMENTO
08700,LANCHA INFLAVEL
08740,LAVA - FACE DE IMPREGNACAO E DESCONTAMINACAO
08773,LENCOL DE BORRACHA ISOLANTE DE REDE ELETRICA
08878,LIQUIDO GERADOR DE ESPUMA DE COMBATE A INCENDIO
08957,LUVA COURO - SALVAMENTO
08959,LUVA DE BORRACHA ISOLANTE
08964,LUVA DE POLIPROPILENO
08966,LUVA DE SEGURANCA DE AMIANTO
08967,LUVA DE SEGURANCA DE TECIDO VINILIZADO
08968,LUVA DE SEGURANCA EM MALHA DE ACO
08969,LUVA DE SEGURANCA EM PELICA
08970,LUVA DE SEGURANCA EM SUEDINE
08971,LUVA DE SEGURANCA HEXANOL
08972,LUVA DE SEGURANCA IMPERMEAVEL
08975,LUVA INDUSTRIAL TIPO RASPA DE COURO
08979,LUVA SEGURANÇA - VAQUETA
08981,LUZ DE COLETE SALVA - VIDAS
09003,MACHADO DE BOMBEIRO
09096,MANGUEIRA DE COMBATE A INCENDIO
09117,MANTA ANTIFOGO
09403,MASCARA APICOLA
09404,MÁSCARA CONTRA GASES
09408,MÁSCARA MERGULHADOR
09409,MÁSCARA SOLDADOR
09410,MÁSCARA DESCARTÁVEL USO GERAL
09411,MASCARA PANORAMICA
09455,MATERIAL DE SOBREVIVENCIA
09456,MATERIAL DE SOCORRO
09801,MITENE TIPO SEGURANCA ( LUVA )
10145,OCULOS - VISAO NOTURNA
10146,OCULOS INDUSTRIAL
10147,OCULOS PROTECAO - LASER
10215,OMBREIRA
10415,PÁRA - QUEDAS DE USO INDIVIDUAL
10537,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
10678,PERNEIRA TIPO SEGURANCA
10797,PISTOLA PARA PO QUIMICO SECO
10937,PO QUIMICO DE COMBATE A INCENDIO
10941,POLAINA DE SEGURANÇA EM VAQUETA
11068,PORTA CORTA-FOGO / DAMPERS / ACESSÓRIOS
11277,PROPORCIONADOR / EDUTOR DE ESPUMA - COMBATE A INCENDIO
11283,CORDA SALVAMENTO
11311,PROTETOR DE EXTINTOR DE INCENDIO
11374,QUEIMADOR PINGA-FOGO
11457,REBOQUE DE COMBATE A INCENDIO
11506,REDE DE SALVAMENTO FLUTUANTE
11507,REDE DE SALVAMENTO NAO FLUTUANTE
11697,COROA MÁSCARA SOLDADOR
11698,RESPIRADOR PARA JATEAMENTO DE AREIA
11701,AMBU
11849,ROUPA MERGULHADOR
11850,ROUPA IMPERMEAVEL
11931,SALVA - VIDAS INFLAVEL INDIVIDUAL
12101,SISTEMA ( EQUIPAMENTO / SOFTWARE ) TRAFEGO AEREO
12112,SISTEMA DE COMBATE A INCENDIO
12141,SISTEMA FIXO DE COMBATE A INCÊNDIO A CO2
12142,SISTEMA FIXO DE COMBATE A INCENDIO A ESPUMA
12143,SISTEMA FIXO DE COMBATE A INCENDIO A PO QUIMICO
12170,SOBREBOTA DE SALVAMENTO E SEGURANCA
12386,CINTA FIXAÇÃO EXTINTOR INCÊNDIO
12486,TALABARTE DE SALVAMENTO E SEGURANCA
12857,TRAJE DE SEGURANCA
12944,TRAVA QUEDA ( EPI )
13402,VESTUARIO ANTI - CHAMA
13404,VESTUÁRIO COMBATE A INCÊNDIO
13439,VIGA SUSTENTACAO ( EPI )
13454,VISEIRA DE SOLDADOR
13540,CAMARA DE FUMIGACAO
13637,PEÇAS/EQUIPAMENTOS COMBATE A INCÊNCIO
13711,MÁSCARA MULTIUSO
13722,LUVA SEGURANÇA
14010,ÁGUA PRESSURIZADA
14100,EXTINTOR INCÊNDIO VEÍCULO AUTOMOTIVO
14270,BLOCANTE SEGURANÇA
14320,GERADOR ACETILENO
14321,ILUMINADOR ACETILENO
14323,BICO ACETILENO
14333,ABAFADOR RUÍDO AURICULAR
14359,LANTERNA DE CABEÇA/CAPACETE
14396,ÓCULOS NATAÇÃO
14569,ÓCULOS DE PROTEÇÃO INDIVIDUAL
14724,LANTERNA CAPACETE
14765,REDE ANTI-INVERSÃO PÁRA-QUEDAS
14770,TECIDO USO PÁRA-QUEDAS
14771,CABO PÁRA-QUEDAS
14859,REDE PROTEÇÃO
15265,APITO TRÁFEGO
15299,LUVA ISOLANTE
15309,LUVA BORRACHA ISOLANTE
15403,MÁSCARA SEGURANÇA
15925,COLETE IMOBILIZAÇÃO
15964,TRAVA - EXTINTOR INCENDIO
16089,MANGUEIRA EXTINTOR INCÊNDIO
16090,VÁLVULA EXTINTOR INCÊNDIO
16091,PUNHO EXTINTOR INCÊNDIO
16092,DIFUSOR EXTINTOR INCÊNDIO
16093,MANÔMETRO EXTINTOR INCÊNDIO
16200,REPARO EXTINTOR
16419,MÁSCARA CONTRA AGENTES BIOLÓGICOS
16939,ADAPTADOR ENGATE
16940,BASTÃO SINALIZADOR
16941,EQUIPAMENTO PARA DESCONTAMINAÇÃO E IMPREGNAÇÃO
16942,"RECIPIENTES PARA COLETA DE MATERIAIS PERIGOSOS, MATERIAIS EEQUIPAMENTOS DE LIMPEZA"
16943,ESCUDO PROTEÇÃO
16944,EQUIPAMENTO PARA RECICLAGEM E RECUPERAÇÃO
17436,CAIXA HIDRANTE
17971,ALMOFADA PROTETOR AURICULAR
18642,BARREIRA CONTENÇÃO / ABSORVENTE
18930,EQUIPAMENTO / ACESSÓRIO COMBATE A POLUIÇÃO HÍDRICA
