id,pdm
08158,GUINDASTE MOVEL DE CAIS
08573,JUNTA GIRATORIA PARA MOVIMENTACAO DE MATERIAL
08965,LUVA DE PROTECAO - CINTA DE ELEVACAO / SUSPENSAO
09852,MOITAO
09897,MONOVIA
09898,MONOVIA ACIMA DE 30 T
09899,MONOVIA ATE 30 T INCLUSIVE
09900,MONTA - CARGA
10283,PADIOLA DE TRANSPORTE DE MATERIAL
10315,PALETEIRA
10316,PALETEIRA - PECA / COMPONENTE
10505,PATESCA
10513,PAU DE CARGA
10531,PECA CONTAINER ESPECIAL - TRANSPORTE DE EXPLOSIVO
10575,PEDAL DE CARRINHO HIDRAULICO
10898,PLATAFORMA - AEREA TRABALHO
10901,PLATAFORMA - TRANSPORTE VERTICAL / HORIZONTAL / INCLINADA
11002,PONTE DE EMBARQUE / DESEMBARQUE PARA AEROPORTO
11004,PONTE ROLANTE PEÇAS/ACESSÓRIOS
11006,PONTE ROLANTE
11007,PONTE ROLANTE ACIMA DE 30 T
11008,PONTE ROLANTE ATE 30 T INCLUSIVE
11009,PONTE ROLANTE PARA AREA CLASSIFICADA
11100,PORTICO ACIMA DE 30 T
11101,PORTICO ATE 30 T INCLUSIVE
11409,RAMPA
11447,REBOQUE ( TRAILER ) - TRANSPORTE EXPLOSIVO
11448,REBOQUE - ARMAZEM
11511,REDE TRANSPORTE CARGA
11771,RODA CARRO TRANSPORTE MATERIAL
11950,SARILHO
12102,SISTEMA ARMAZENAMENTO AUTOMATICO
12491,TALHA
12492,TALHA DE GUINCHO
12494,TALHA ELÉTRICA
12495,TALHA MANUAL
12496,TALHA MOTORIZADA A COMBUSTIVEL
12721,TIRFOR ALAVANCA
12914,TRANSPORTADOR ALIMENTADOR
12915,TRANSPORTADOR CACAMBA
12916,TRANSPORTADOR CORREIA
12917,TRANSPORTADOR CORRENTE
12918,TRANSPORTADOR ESTEIRA
12919,TRANSPORTADOR ROLETE
12920,TRANSPORTADOR DE ROLO MOTORIZADO
12921,TRANSPORTADOR DE ROLO NAO MOTORIZADO
12922,TRANSPORTADOR EM TUBO PNEUMATICO
12923,TRANSPORTADOR ESTACIONARIO
12924,TRANSPORTADOR MECANICO
12925,TRANSPORTADOR PORTATIL NAO MECANIZADO
12926,TRANSPORTADOR VIBRATORIO
12932,TRATOR DE ARMAZEM
13235,VAGONETA
13501,ZORRA DE ALMOXARIFADO
13684,EMPILHADEIRA
13692,CARRO GUINDASTE
14057,CARRO ELÉTRICO
14083,CARRETA
14719,RODÍZIO FIXO
15037,PLATAFORMA CARGA E DESCARGA
15853,RAMPA ARTICULADA
16077,RODÍZIO GIRATÓRIO
16395,BARREIRA INFRAVERMELHA
16923,TRANSPORTADORES
16924,EQUIPAMENTOS ALIMENTADORES DE MATERIAIS-PRIMAS
16925,EQUIPAMENTOS NÃO AUTOPROPULSIONADO PARA MOVIMENTAÇÃO DE MA-TERIAIS
16926,VEÍCULOS AUTOPROPULSIONADOS
16927,"POLEAMES, TALHAS, MOITÕES, MASSAMES E LINGAS"
16928,"GUINCHOS, IÇADORES, GUINDASTES E CÁBREAS"
16929,ELEVADORES E ESCADAS ROLANTES
16930,EQUIPAMENTOS DIVERSOS PARA MOVIMENTAÇÃO DE MATERIAIS
17446,PENTE PARA ESCADA ROLANTE
17969,CARRO TRIPÉ
17989,MESA VEDAÇÃO
17990,MESA DE IMPACTO
