00140,LIVRO CORRESPONDÊNCIA,75
00141,BANDEJA EXPEDIENTE,75
00144,PAPEL TRIPLO OFÍCIO,75
00146,PAPEL CARTA,75
00147,FICHA SEM PAUTA,75
00148,GRAMPO PASTA,75
00149,FERRAGEM PASTA,75
00150,CLASSIFICADOR,75
00152,TRANSPARÊNCIA PROJEÇÃO,75
00153,REFIL TINTA,75
00154,PARAFUSO ENCADERNAÇÃO,75
00155,PASTA ARQUIVO MOLDURA TRANSPARÊNCIA,75
00156,PAPEL IMPRESSÃO GRÁFICA,75
00158,BLOCO PAUTADO,75
00161,EXTRATOR GRAMPOS,75
00162,ETIQUETA PASTA SUSPENSA,75
00163,"CAPA ENCADERNAÇÃO, ENCARDENAÇÃO GERAL",75
00169,PAPEL AUTOCOPIATIVO,75
00171,CANETAS CORRETIVAS,75
00173,COLCHETE FIXADOR PAPEL,75
00174,FICHA PADRONIZADA,75
00175,GRAMPO TRILHO ENCADERNADOR,75
00176,LAPISEIRA,75
00177,LIMPA-TIPOS,75
00178,PASTA ARQUIVO TUBO,75
00179,PASTA CATÁLOGO,75
00180,MARCADOR HIDROGRÁFICO,75
00181,MARCADOR RETROPROJETORES,75
00182,PASTA ARQUIVO COM GRAMPO TRILHO,75
00183,PASTA CLASSIFICADORA,75
00184,PROTETOR GUIA PASTA DIVISÓRIA,75
00186,DIVISÓRIA CLASSIFICADORA,75
00187,LÂMINA INSERÇÃO PASTA ARQUIVO,75
00192,PAPEL XEROGRÁFICO,75
00194,NUMERADOR,75
00195,ALIMENTADOR PAPEL COPIADORA,75
00196,CADERNO,75
00197,DECALQUE,75
00198,ESPETO PAPEL,75
00199,FITA TELEIMPRESSORA,75
00200,LIVRO ATA,75
00201,LIVRO PROTOCOLO,75
00202,MOLDURA TRANSPARÊNCIA,75
00203,PENA CANETA,75
00204,ROTULADOR,75
00205,BORRACHA APAGADORA ESCRITA,75
00245,CAIXA BIBLIOGRÁFICA,75
00246,CARGA LÁPIS BORRACHA,75
00247,MARCADOR QUADRO BRANCO,75
00248,PORTA-ETIQUETA MAGNÉTICA,75
00249,TESOURA,75
00250,SUPORTE PASTA,75
00251,CANETA BORRACHA,75
00252,ÍNDICE PASTA ARQUIVO,75
00254,TINTA NUMERADOR-DATADOR METAL,75
00255,TINTA PINCEL MARCADOR,75
00256,BORRACHA PONTEIRA LÁPIS,75
00257,RISQUE RABISQUE,75
00258,TINTA CANETA,75
00259,TINTA PINCEL ATÔMICO,75
00260,RÉGUA GABARITO,75
00261,VISOR,75
00262,VISOR PASTA SUSPENSA,75
00263,VERNIZ CORRETOR ESTÊNCIL,75
00264,EXTRATOR PERCEVEJO,75
00266,ARMAÇÃO PASTA SUSPENSA,75
00267,PASTA ARGOLA,75
00268,PROTETOR E FIXADOR PAPEL,75
00269,SACO DOCUMENTO,75
00271,PAPEL DESENHO,75
00272,CANELETA ENCADERNAÇÃO,75
00273,PASTA ENCADERNAÇÃO COM CANALETA,75
00274,PASTA TELEX,75
00275,FICHÁRIO MESA ESCRITÓRIO,75
00276,PAPEL CORRESPONDÊNCIA,75
00277,PRANCHETAS PORTATEIS,75
00278,CONJUNTO ALFABETO,75
00279,APAGADOR QUADRO BRANCO,75
00280,CAIXA CORRESPONDÊNCIA,75
00281,CARTUCHO CANETA TINTEIRO,75
00282,PINCEL DESENHO,75
00307,GOMEIRO MESA,75
00308,LETRA MAGNÉTICA,75
00346,BLOCO RECADO,75
00347,CARTÃO VISITA,75
01167,PELÍCULA AUTO-ADESIVA,75
01170,ETIQUETA TRANSPARENTE,75
01211,ABRIDOR ENVELOPE,75
01213,ABRIDOR FOLHA LIVRO,75
01340,BIBLIOCANTO,75
01479,CAVALETE,75
01496,ELÁSTICO,75
01499,ESTILETE,75
01500,LIVRO FISCAL,75
01521,FELTRO APAGADOR QUADRO BRANCO,75
01563,COLA EM FITA,75
01590,CANETA PONTA POROSA,75
01591,CANETA TINTEIRO,75
02151,AGENDA TELEFÔNICA,75
02285,ALGARISMO DE ACO,75
02293,ALGODÃO INDUSTRIAL,75
02345,ALMOFADA DE CARIMBO,75
02352,ALMOFADA COLETA IMPRESSÃO DIGITAL,75
02630,APAGADOR PARA PINCEL HIDROGRAFICO,75
02872,APARELHO ROTULADOR,75
02905,APOIO / SUPORTE - ETIQUETA MAGNÉTICA,75
02909,DISPENSER PAPEL BOBINADO,75
02910,APONTADOR MOTORIZADO DE LAPIS - FIXO,75
03037,ARQUIVO PASTA SUSPENSA - PAPELÃO / MADEIRA,75
03413,BASE PARA CARIMBO,75
03414,BASE DE CALENDÁRIO,75
03596,BLOCO COMUNICAÇÂO,75
03618,BLOCO FLIP CHART,75
03634,BOBINA DE ARAME PARA GRAMPEADOR,75
03815,BORRACHA PARA LÁPIS PERFUMADA,75
03818,ESQUADRO,75
04093,CADERNETA,75
04094,REFIL FOLHAS,75
04115,CAIXA CORRESPONDENCIA,75
04406,CANETA - MARCA EVIDÊNCIA,75
04410,CANETA COM TINTA PERFUMADA,75
04412,CANETA HIDROCOR,75
04416,CANETA PERMANENTE,75
04439,CAPA ENCADERNAÇÃO,75
04447,CAPA ENCADERNADORA,75
04449,CAPA PROCESSO,75
04542,CARGA DE CANETA ESFEROGRAFICA,75
04545,COMPONENTES CARIMBO,75
04649,CARTAO DE INSTRUMENTO REGISTRADOR,75
04650,TARGETA,75
04651,CARTÃO REGISTRO PONTO,75
04666,CARTOLINA DE DESENHO,75
04793,CERTIFICADO,75
05338,COLCHETE FIXACAO,75
05912,CORRETOR DE ESTENCIL,75
05921,CORTADOR DE FERRO,75
06164,DIÁRIO CLASSE,75
06239,DIPLOMA,75
06252,DISCO DE APARELHO ROTULADOR,75
06365,DIVISORIA ARQUIVO,75
06367,DIVISORIA DE PUBLICACAO,75
06588,ENVELOPE PARA CONVITE,75
06994,ESPÁTULA PARA PAPEL,75
07044,ESPONJEIRA,75
07150,ESTOJO,75
07151,ESTOJO DE CANETA TINTEIRO,75
07340,FELTRO PARA APAGADOR DE QUADRO NEGRO,75
07423,FICHEIRO,75
07428,FILME FAC-SÍMILE,75
07444,FILME PARA TRANSPARENCIA,75
07468,FILTRO DE COPIADOR,75
07547,FITA POLIACETATO,75
07551,FITA ADESIVA VIDRARIA,75
07554,FITA ADESIVA MAGICA,75
07580,FITA GOMADA,75
07584,FITA MÁQUINA REGISTRADORA,75
07586,FITA,75
07587,FITA IMPRESSORA - RELOGIO CARIMBADOR,75
07588,TRANSFERIDOR ESCOLAR,75
07604,FITA RELÓGIO DATADOR / NUMERADOR,75
07605,FITA PARA TELETIPOS,75
07741,FORMULARIO BANCARIO,75
07742,FORMULARIO COMERCIAL,75
07743,FORMULARIO DE CALCULO TOPOGRAFICO,75
07744,FORMULÁRIO OFICIAL,75
07745,FORMULARIO PARA REGISTRO TOPOGRAFICO,75
07746,FORMULÁRIO PLANO,75
07747,FORMULARIO PLANO DA AREA DE FINANCA,75
07748,FORMULARIO PLANO DA AREA DE MATERIAL,75
07749,FORMULARIO PLANO DA AREA DE ORGANIZACAO,75
07750,FORMULARIO PLANO DA AREA DE PESSOAL,75
07751,FORMULARIO PLANO DA AREA DE PLANEJAMENTO,75
07752,FORMULARIO PLANO DA AREA DE RELACAO PUBLICA,75
08027,GOMA BRANCA DE ESCRITORIO,75
08281,ILHÓS,75
08304,IMPRESSO ADESIVO DE USO GERAL,75
08305,IMPRESSO PADRONIZADO,75
08349,INDICADOR DE QUADRO CROMADO ( EXPEDIENTE ),75
08541,KIT DE CANETAS CD,75
08596,LACRE DE SINETE,75
08627,LAMINA INSERCAO PASTA ARQUIVO,75
08893,LIVRO REGISTRO / CONTROLE,75
08894,LIVRO REGISTRO / CONTROLE - FOLHA SOLTA ( REFIL ),75
09126,MANUAL,75
09369,MARCADOR DE LIVRO,75
09872,MOLHADOR DE DEDO,75
10367,PAPEL DE RASCUNHO,75
10389,PAPEL RECADO,75
10408,FURADOR ARTESANAL,75
10409,PAPELEIRA MESA DE ESCRITÓRIO,75
10476,PASSAPORTE,75
10490,PASTA INTERCALADORA,75
10493,PASTA PLASTICA COM ELASTICO,75
10598,PELICULA FAX,75
10664,PERFURADOR CRACHÁ,75
10736,PINCEL QUADRO BRANCO / MAGNÉTICO,75
11034,PORTA-CLIPE,75
11041,PORTA-FICHÁRIO,75
11047,PORTA-ORIGINAL DE DOCUMENTO,75
11050,PORTA-PAPEL LEMBRETE,75
11084,PORTA PRONTUÁRIO,75
11136,PRANCHETA PARA PAPEL DE ANOTACAO,75
11260,PROLONGADOR DE LAPIS,75
11346,CANALETA PVC,75
11474,RECEPTOR PARA MAQUINA COPIADORA,75
11530,REFORÇO AUTO-ADESIVO,75
11569,RÉGUA COMUM,75
11570,RÉGUA DE CÁLCULO,75
11576,RÉGUA,75
11578,REGUA GABARITO PARA PROCESSAMENTO DE DADOS,75
11636,REMOVEDOR DE PELICULA DE MAQUINA COPIADORA,75
11808,ROLDANA PLASTICA PARA DUREX,75
11809,APLICADOR FITA,75
11823,LIMPADOR ROLO COPIADORA,75
12019,SEPARADOR DE CARTOLINA PARA FICHARIO,75
12082,SINALIZADOR DE FICHA,75
12148,SELO GRÁFICO,75
12375,SUPORTE DE APAGADOR DE QUADRO - BRANCO,75
12417,SUPORTE PARA TELEFONE,75
12732,REFIL PARA COLETOR IMPRESSÃO DIGITAL,75
12738,TINTA DE INSTRUMENTO REGISTRADOR,75
12750,TINTA NUMERADOR - DATADOR METAL,75
12753,TINTA PARA DUPLICADOR DIGITAL,75
12756,TINTEIRO DE MESA,75
12987,ACESSORIO / COMPONENTE / ENCADERNAÇÃO PROCESSO,75
13570,FITA PARA MÁQUINA DE ESCRITÓRIO,75
13573,GARRA ENCADERNACAO,75
13580,LÁPIS CÓPIA,75
13612,PASTA ARQUIVO - COM / SEM ELASTICO,75
13613,PASTA SUSPENSA,75
13703,PASTA PORTA-FOLHA,75
13704,PASTA DOCUMENTO,75
13705,PASTA POLIONDA,75
13706,LÁPIS DE CORES,75
13707,PASTA SANFONADA,75
13724,ROLO TINTA IMPRESSÃO PAPILAR,75
13725,DISPENSADOR FITA EVIDÊNCIA,75
13733,TINTA IMPRESSÃO PAPILAR,75
13734,DISPENSADOR FITA,75
13735,COLETOR IMPRESSÃO PALMAR,75
13738,FICHA COLETA IMPRESSÃO PALMAR E DIGITAL,75
13740,SUPORTE BORRACHA IMPRESSÃO,75
13812,GUIA FORMAÇÃO PROCESSO,75
13817,ELÁSTICO PROCESSO,75
13824,CARIMBO,75
13851,PAPEL OFÍCIO I,75
13852,PAPEL OFÍCIO,75
13856,ETIQUETA AUTO-ADESIVA,75
13879,FOLHA DESPACHO PROCESSO,75
13887,PASTA PORTA-REVISTA,75
13907,ROLETE ENTINTADO,75
13908,BLOCO REQUISIÇÃO,75
13912,PASTA CARTOLINA,75
13927,PASTA EVENTOS,75
14013,PINCEL MARCADOR PERMANENTE CD,75
14014,PROTETOR CAPA PROCESSO,75
14055,ÍNDICE ALFABÉTICO,75
14084,PAPEL PROVA IMPRESSÃO,75
14138,CERTIFICADO PREMIAÇÃO,75
14185,COLETOR IMPRESSÃO DIGITAL,75
14224,PAPEL A3,75
14261,PASTA VETRO LATERAL,75
14281,MARCADOR PÁGINA,75
14301,CANETA RETROPROJETOR,75
14365,FORMULÁRIO EXPOSIÇÃO MOTIVOS,75
14367,CADERNO SECRETÁRIA,75
14375,MARCADOR MAPA,75
14409,PAPEL CASCA OVO,75
14468,ESPIRAL DUPLO,75
14490,CAIXA GIZ,75
14525,CAVALETE IDENTIFICAÇÃO,75
14528,LIVRO DE PONTO,75
14578,BLOCO RECIBO PAGAMENTO,75
14579,BLOCO NOTA FISCAL,75
14592,BLOCO REQUISIÇÃO VEÍCULO,75
14617,CHEQUE COMBUSTÍVEL,75
14668,PORTA-LÁPIS,75
14673,PAPEL FICHÁRIO,75
14699,PORTA OBJETO CONJUGADO,75
14725,PASTA SUSPENSA PENDULAR,75
14768,TESOURA ESCOLAR,75
14794,ETIQUETA GOMADA,75
14824,FILME FAX,75
14828,PAPEL CANSON,75
14858,BOBINA PAPEL IMPRESSORA,75
14937,PASTA PORTA-PROCESSO,75
14982,PASTA PVC,75
15014,CORRETIVO FITA,75
15050,BLOCO NOTA PRODUÇÃO,75
15150,SUPORTE PARA LIVRO,75
15159,LIGA,75
15214,REFIL CARIMBO,75
15236,ESTOJO CD ROM,75
15237,CARTÃO PROTOCOLO,75
15270,PAPEL TRANSPARÊNCIA,75
15281,GIZ PASTEL,75
15326,BLOCO PROTOCOLO REMESSA,75
15342,PAPEL A2,75
15384,BLOCO COLETA AMOSTRAS,75
15434,CARTÃO EXAME MÉDICO PERICIAL,75
15543,LÂMINA ESTILETE,75
15545,APOIO PUNHO TECLADO,75
15558,BLOCO NOTIFICAÇÃO,75
15598,REFIL PARA IMPRESSORA / COPIADORA OLIVETTI,75
15644,PROTETOR CAPA LIVRO,75
15661,PASTA TRANSPORTE PROCESSO,75
15737,REFIL RECARGA IMPRESSORA,75
15848,FITA IDENTIFICAÇÃO,75
15939,CAPA PRONTUÁRIO,75
15943,FORMULÁRIO CONTROLE FREQÜÊNCIA,75
16026,PAPEL LEMBRETE,75
16039,BLOCO AVALIAÇÃO CAPACIDADE LABORATIVA,75
16066,ÍNDICE ANUAL,75
16067,ÍNDICE NUMÉRICO,75
16069,CARTÃO CORRESPONDÊNCIA,75
16070,FICHA CONTROLE BIBLIOGRÁFICO,75
16081,ELEMENTO IMPRESSÃO MÁQUINA ESCREVER,75
16273,BLOCO RECIBO ENTREGA - RE,75
16357,FITA MÁQUINA PROTOCOLADORA,75
16372,CARTÃO SPEED,75
16392,PAPEL NÃO CLORADO,75
16413,PAPEL DUPLO OFÍCIO,75
16424,APLICADOR ETIQUETAS CD / DVD,75
16438,PAPEL DUPLO CARTA,75
16467,CARTÃO FREQUÊNCIA,75
16580,PAPEL BRAILLE,75
17224,CAPA PADRONIZADA,75
17225,ACESSÓRIO E DISPOSITIVOS PARA ESCRITÓRIO,75
17226,FORMULÁRIOS OFICIAIS,75
17227,FORMULÁRIOS PADRONIZADOS,75
17354,REFIL FAX,75
17542,PAPEL ROLO,75
17558,MALETA ARQUIVO,75
17616,PORTA-CANETA,75
17618,SEPARADOR PASTAS,75
17632,CARTÃO-CONVITE,75
17655,REFIL ÍNDICE,75
17737,CABECEADO ENCADERNAÇÃO,75
17738,PAPEL OFÍCIO 9,75
17794,TIQUETE,75
17820,BLOCO VALE REFEIÇÃO,75
17836,URNA,75
17846,BLOCO DE INGRESSO PARA ENTRADA,75
17892,PORTA RECADO,75
18065,PRANCHETA PORTÁTIL,75
18066,EXTRATOR GRAMPO,75
18071,FITA ADESIVA,75
18072,CANETA CORRETIVA,75
18073,CANETA - INDICADOR,75
18075,CANETA MARCA-TEXTO,75
18078,CANETA HIDROGRÁFICA,75
18210,TINTA,75
18258,TINTA PARA CARIMBO,75
18420,FITA IDENTIFICAÇÃO CHAVE,75
18462,CANTEADOR,75
18522,PORTA ALFINETE,75
18529,CAPA AGENDA,75
18574,PASTA EXPOSIÇÃO,75
18675,APARELHO FIXADOR CLIPS,75
18768,LÁPIS,75
18808,MARCADOR TUBO,75
19190,PLACA CARIMBO,75
