id,pdm
01627,CRESOL
01628,VALEROLACTONA
01629,ÁCIDO SUCCÍNICO
01630,ÁCIDO ALFA-CETOGLUTÁRICO
01632,DIMETOMORFE
01633,DOPAMINA
01634,FENANTROLINA
01635,ÁCIDO GLICÓLICO
01636,PROLINA
01638,DASATINIBE
01639,DIMETILFENOL
01646,IMATINIBE
01676,METAIODOBENZILGUANIDINA (MIBG)
01678,"N,N-1,2 DIETILENO-L-CISTEÍNA DIETIL ÉSTER (ECD)"
01711,CLARIFICANTE
01727,ACETALDEÍDO
01728,ÁCIDO SULFÔNICO
01732,CIANETO DE COBRE
01734,ÓXIDO DE CÉRIO(IV)
01735,ACETATO DE PRATA
01736,ACETATO DE AMÔNIO
01740,ACETANILIDA
01741,FLUORETO DE CÉSIO
01743,ACETATO DE CÁLCIO
01745,"N,N'-METILENOBIS(ACRILAMIDA)"
01746,ACETATO DE CHUMBO
01748,PICOXISTROBINA
01749,ACETATO DE MANGANÊS
01750,ÁCIDO BUTÍRICO
01752,ERITROPOIETINA
01753,ESPIRONOLACTONA
01754,ESTREPTOZOCINA
01755,1-TIOGLICEROL
01756,SULFATO DE CHUMBO
01757,CARBONATO DE MAGNÉSIO
01758,POLI(HIDROCLORETO DE ALILAMINA)
01759,ÁCIDO POLI(VINILSULFÔNICO)
01760,SULFATO DE ALUMÍNIO
01761,NITRATO DE ZINCO
01762,SULFATO DE NÍQUEL
01763,CLORETO DE PALÁDIO II
01764,PERÓXIDO DE BÁRIO
01765,2-BUTANONA (METIL-ETIL-CETONA)
01766,ACETATO DE COBALTO
01768,POLI(CLORETO DE DIALILDIMETILAMÔNIO)
01770,QUINURAMINA
01771,BIOTINA
01772,MICROPEROXIDASE
01773,HEXACLOROETANO
01774,SILICETO DE CÁLCIO
01776,DIETILCARBAMAZINA
01777,ÁCIDO POLIACRÍLICO (PAA)
01778,POLIMETILENO POLIFENILISOCIANATO
01780,ACETONITRILA DEUTERADA
01781,PROPANOSSULFONATO
01783,METANOL DEUTERADO
01784,CARBAZOL
01785,GLUTATIONA
01788,ANISALDEÍDO
01789,ÁCIDO FÍTICO
01790,ACESSULFAMO
01791,CLORETO DE CÁLCIO DILUÍDO
01792,ÁCIDO TRIFLUOROACÉTICO (TFA)
01793,ACETATO DE ZIRCÔNIO
01794,CLORGILINA
01796,ACETATO DE MERCÚRIO
01797,MERBROMINA
01798,ACETATO DE VINILA
01799,CUPFERRON
01801,DAIDZENA
01803,NITRATO CÉRICO DE AMÔNIO
01804,ANIDRIDO PROPIÔNICO
01805,ÁCIDO CAPRÓICO
01806,ÓXIDO DE DISPRÓSIO
01807,TIDIAZUROM
01808,"2,2-BIQUINOLINA"
01809,ÓXIDO DE LIMONENO
01811,N-ALFA-TOSIL-L-LISINA-CLOROMETILCETONA
01812,TEMBOTRIONA
01813,DIISOPROPIL AZODICARBOXILATO (DIAD)
01814,TIMINA
01816,IMAZAMOXI
01817,N-BENZOIL-L-TIROSINA-PARANITROANILIDA
01818,OXALATO DE CÁLCIO
01819,ACETATO DE ZINCO
01821,ACETILACETONATO DE HOLMIO
01822,CLORETO DE HOLMIO
01823,ACETILACETONATO DE RUTÊNIO
01825,ACETILCOLINA
01826,ÓXIDO DE BÁRIO
01827,ÓXIDO DE BERÍLIO
01828,ÓXIDO DE COBALTO
01829,ÓXIDO DE ESTRÔNCIO
01830,ÓXIDO DE HÁFNIO
01831,ÓXIDO DE LÍTIO
01832,ÓXIDO DE SÓDIO
01833,ÓXIDO DE TUNGSTÊNIO
01834,ÓXIDO DE POTÁSSIO
01835,ACETOFENONA
01836,ÁCIDO 3-NITROFTÁLICO
01837,"4,4'-METILENOBIS(N,N-DIMETILANILINA)"
01839,ACETATO DE BÁRIO
01840,ACETATO DE ANTIMÔNIO
01842,ACETATO DE BISMUTO
01843,TRIANCINOLONA
01844,ACETATO DE CÉSIO
01845,ACETATO DE FERRO
01846,ACETATO DE ESTANHO
01847,ACETONITRILA
01848,AZADIRACTINA
01849,ACETATO DE RUBÍDIO
01850,ACETATO DE SILÍCIO
01853,ÓXIDO DE ÍNDIO E ESTANHO
01854,ACICLOVIR
01856,ÁCIDO ÚRICO
01857,BROMETO DE DIMETILDIOCTADECILAMÔNIO
01858,PADRÃO DE AGROTÓXICO
01859,ÁCIDO CAFÊICO
01860,ÁCIDO ACÉTICO DILUÍDO
01861,CLORETO DE OCTANOÍLA
01862,SULFATO DE LÍTIO
01863,"ÁCIDO 1,2-CICLOHEXILENO DINITRO-TETRACÉTICO (CDTA)"
01864,ÁCIDO DICLOROISOCIANÚRICO (DCIA)
01865,BROMATO DE SÓDIO
01866,SALICILATO DE SÓDIO
01867,NITRATO DE COBRE II
01868,GENISTEÍNA
01870,BENZALDEÍDO
01871,ÓXIDO DE FERRO III
01873,FORMIATO DE AMÔNIO
01875,ÓXIDO DE MANGANÊS
01876,ÓXIDO DE NÍQUEL
01877,ÓXIDO DE CÁDMIO
01878,ÓXIDO DE PRATA
01879,ÓXIDO DE TITÂNIO
01880,ÓXIDO DE FÓSFORO V
01881,ÓXIDO DE ALUMÍNIO
01882,BROMETO DE LÍTIO
01883,CHUMBO
01884,TIOSEMICARBAZIDA
01885,CIANETO DE SÓDIO
01886,CICLOHEXILAMINA
01887,CICLOPENTANO
01888,HEXAMETILDISILAZANO
01889,ÁCIDO IÓDICO
01890,ÓXIDO DE CHUMBO
01891,ÁCIDO CÍTRICO
01892,ÁCIDO DIGLICÓLICO
01893,SULFATO DE BÁRIO
01895,COLCHICINA
01896,CICLOPENTANONA
01897,CARBONATO DE DIETILA
01898,CETILTRIMETILAMÔNIO
01899,CLORETO DE CETILTRIMETILAMÔNIO DILUÍDO
01900,FLUDIOXONIL
01901,DIMETILCICLOPENTASILOXANO
01902,SULFAMATO DE AMÔNIO
01903,UBIQUICIDINA
01904,ÁCIDO 3-MERCAPTOPROPIÔNICO
01905,ÁCIDO CROMOTRÓPICO
01906,ÁCIDO DIETILENO TRIAMINO PENTACÉTICO
01907,ÁCIDO CLORANÍLICO
01908,"2,2-DIFENIL-1-PICRILHIDRAZIL (DPPH)"
01909,BACITRACINA
01910,4-METOXICINAMATO DE 2-ETILHEXILA (OCTINOXATO)
01911,SINVASTATINA
01912,TIOCONAZOL
01914,PERÓXIDO DE BENZOÍLA
01917,CLORETO DE BISMUTO III
01918,ÁCIDO ESTEÁRICO
01919,FORBOL 12-MIRISTATO 13-ACETATO
01920,SULFETO DE CARBONO
01921,DICICLOPENTADIENO
01922,DIFENILTIOCARBAZONA
01923,ETILBENZENO
01924,SILICATO DE MAGNÉSIO
01925,URACILA
01926,"1,2-BIS(DIFENILFOSFINO)ETANE (DPPE)"
01928,ÁCIDO BICINCHONÍNICO (BCA)
01929,ÁCIDO CLOROGÊNICO
01931,ÁCIDO SULFANÍLICO
01932,OXAZOL
01933,ÁCIDO FOSFOTÚNGSTICO (PTA)
01935,ÉTER DIETÍLICO
01936,CLORETO DE CHUMBO
01937,ÁCIDO FLUOSSILÍCICO
01939,ÁCIDO NAFTALOACÉTICO (NAA)
01940,FLUORESCEÍNA
01941,FTALATO DE DIETILA (DEP)
01942,RODAMINA B
01943,"9,10-BIS(FENILETINIL)ANTRACENO"
01944,CLORETO DE OXALILA
01945,TRIS(2-2BIPIRIDIL)DICLORORUTÊNIO
01946,CLORETO DE METANOSSULFONILA
01947,"1,3-DIFENILISOBENZOFURANO"
01948,SULFETO DE CÁDMIO
01949,"5,6,11,12-TETRAFENILNAFTACENO"
01950,CICLOPENTANEDIONA
01951,SILICATO DE SÓDIO DILUÍDO
01952,ÁCIDO INDOL-3-BUTÍRICO
01953,ÁCIDO 5-HIDROXINDOL-3-ACÉTICO (5-HIAA)
01954,ÁCIDO HOMOVANÍLICO (HVA)
01955,ESCOPOLAMINA
01956,HEXACOSANO
01957,BORO
01958,ACETILACETONATO DE CROMO
01959,OCTILFENOXIPOLIETOXIETANOL
01961,ÁCIDO ABSCÍSICO
01962,ÁCIDO DIFENILAMINO SULFÔNICO
01963,"ÁCIDO 3-(TRIMETILSILIL) PROPIÔNICO-2,2,3,3-D4"
01964,SESQUIOLEATO DE SORBITANO
01965,CONDROITINA
01966,ÁCIDO TRICLOROISOCIANÚRICO (TCIA)
01967,3-AMINO-7-(DIMETILAMINO)-2-METILFENAZINA
01968,OXICLORETO DE COBRE
01969,IPRODIONA
01970,TRIFLOXISTROBINA
01971,TIOFANATO-METÍLICO
01973,CAPTANA
01974,MANCOZEBE
01975,TEBUCONAZOL
01976,CRESOXIM METÍLICO
01977,DITIANONA
01978,FENTIONA
01979,PARAQUATE
01980,GLIFOSATO
01981,METIRAM
01982,ÁLCOOL OCTÍLICO
01983,GLIOXAL
01984,ÁCIDO CLORÍDRICO DILUÍDO
01985,LUFENUROM
01986,ESPINOSADE
01987,FOSFETO DE ALUMÍNIO
01988,"ÁCIDO 2,4-DICLOROFENOXIACÉTICO"
01989,TRIFLUMUROM
01990,"1,6-DIAMINOHEXANO"
01991,ÁCIDO LINOLÊICO
01992,ÁCIDO LÁTICO
01993,NITROBENZENO
01994,ÁCIDO SULFUROSO
01995,ÁCIDO LINOLÊNICO
01996,"ÁCIDO 2,6-DIPICOLÍNICO"
01997,ÁCIDO MALEICO (CIS-BUTENODIOICO)
01998,CEFOTAXIMA
01999,ÁCIDO MALÔNICO
02001,ÁCIDO MOLÍBDICO
02002,ÁCIDO CLOROSULFÔNICO
02003,NICOSSULFUROM
02004,ÁCIDO GLICIRRÍZICO
02005,ÁCIDO NALIDÍXICO
02007,AZITROMICINA
02009,ÁCIDO NICOTÍNICO
02011,ÁCIDO OLÉICO
02012,"ÁCIDO 2,7-BIS(2-ARSONOFENILAZO)CROMOTRÓPICO"
02013,ÁCIDO OXÁLICO
02014,ÁCIDO P-CUMÁRICO
02015,ÁCIDO TÂNICO
02016,GALANTAMINA
02017,ÁCIDO PERACÉTICO
02018,ÁCIDO PERCLÓRICO
02019,ÁCIDO PERIÓDICO
02020,ÁCIDO PÍCRICO
02021,ÁCIO TIOGLICÓLICO
02022,4-FLUOROBENZILA
02024,ÁCIDO ROSÓLICO
02026,CARBONATO DE COBRE
02027,ÁCIDO SALICÍLICO
02028,ÁCIDO SULFÂMICO
02029,ÁCIDO 5-SULFOSALICÍLICO
02030,"ÁCIDO TARTÁRICO (2,3-DI-HIDROXIBUTANODIOICO)"
02033,DISPRÓSIO
02037,ÁCIDO P-NITROBENZÓICO
02038,ÁCIDO 3-N-MORFOLINO PROPANSULFÔNICO (MOPS)
02039,ACIDULANTE
02112,AGENTE FOSFATIZANTE
02113,ADITIVO DE ELASTOMETRO
02115,ADITIVO LUBRIFICANTE
02116,ADITIVO
02117,ADITIVO RADIADOR
02131,"N,N-(DIMETIL)ETILENODIAMINA'
02134,FTALATO DE DIBUTILA
02152,UMECTANTE
02154,DIFENOCONAZOL
02157,P-TOLUIDINA
02159,HIDRÓXIDO DE CÁLCIO DILUÍDO
02163,HIDRÓXIDO DE SÓDIO DILUÍDO
02165,ÉSTER METÍLICO DA N-OMEGA-NITRO-L-ARGININA
02210,METOXIACETOFENONA
02243,FURFURAL
02250,ÁLCOOL AMÍLICO (PENTÍLICO)
02251,PIRIDINAMINA
02253,ARTESUNATO
02254,ÁCIDO GLICURÔNICO
02255,ÁLCOOL POLIVINÍLICO (PVA)
02256,ÁLCOOL CETOESTEARÍLICO
02257,ÁCIDO MEDRÔNICO
02258,URIDINA
02260,ÁLCOOL CETÍLICO
02261,ALILAMINA
02262,BENZILAMINA
02263,ÁLCOOL PROPÍLICO
02264,CODEÍNA
02265,ÁLCOOL METÍLICO
02266,ÁLCOOL CAPRÍLICO
02269,TIRAMINA
02270,BENZENOSSULFONAMIDA
02287,ALGICIDA
02289,FURALDEÍDO
02332,TRIAZOFÓS
02373,1-AMINO HIDANTOÍNA
02374,NEOSTIGMINA
02375,CICLOPENTOLATO
02376,ESTAVUDINA
02377,CLOROBENZENO
02389,DEMECOLCINA
02390,AMARELO TARTRAZINA
02407,METILDOPA
02412,AMILOSE
02413,DIETANOLAMIDA
02415,"ÁC.6-HIDROX-2,5,7,8-TETRAMETILCROMANO-2CARBOXÍLICO"
02416,TETRAQUIS(TRIFENILFOSFINA)PALÁDIO(0)
02425,AMONÍACO
02426,PULEGONA
02427,IOIMBINA HIDROCLORETO
02437,BICARBONATO DE AMÔNIO
02438,ÁCIDO BEHENICO
02439,ACETATO DE AMILA
02461,DECANOL
02513,ANFOTERICINA B
02518,ANFÓTERO BETAÍNICO
02519,ANIDRIDO ACÉTICO
02520,PENTAERITRITOL
02521,NITROANILINA
02530,ANIDRIDO FTÁLICO
02531,ANLODIPINO
02550,ANTI - CONGELANTE
02553,MELATONINA
02555,3-METOXIPROPILAMINA
02598,BENZETÔNIO
02605,ANTIMONIATO DE POTÁSSIO
02608,ALFACIPERMETRINA
02609,ANTIMÔNIO
02613,PEFLOXACINO
02757,2-METOXIETANOL
02760,FENAMIDONA
02793,ISOPRENALINA
02794,BUPROFEZINA
02799,ÁLCOOL (S)-(-)-PERÍLICO
02812,"ÁCIDO METILNORBORNENO-2,3-DICARBOXÍLICO"
02815,"(1S,2S,4R)-(+)-LIMONENO-1,2-DIOL"
02817,ÓXIDO DE ARSÊNIO III
02850,MOXIDECTINA
02851,TETRACOSANOATO DE METILA
02856,NITROFENOL
02869,"ORCINOL (5-METILBENZENO-1,3-DIOL)"
02955,MEPIRAMINA
02987,ARGILA ATIVADA
03061,ARSÊNIO
03085,FENPROPATRINA
03088,ASPARTAME
03107,ATENOLOL
03164,AZIDA SÓDICA
03168,AZOBENZENO
03170,AZUL DE HIDROXINAFTOL
03171,AZUL BRILHANTE
03172,AZUL BRILHANTE CELESTINO
03173,AZUL BRILHANTE DE CRESIL
03174,AZUL BRILHANTE DE COOMASSIE
03175,AZUL DA CHINA
03176,AZUL DE ALGODAO
03177,AZUL DE BROMOCRESOL
03178,AZUL DE BROMOFENOL
03179,AZUL DE BROMOTIMOL
03180,METORFANO
03181,AZUL DE LOEFLER
03183,AZUL DE NILO
03184,AZUL DE TETRAZOLIO
03185,AZUL DE TIAZOLIL
03186,AZUL DE TIMOL
03187,AZUL DE TIONINA
03188,AZUL DE TOLUIDINA
03189,AZUL DE TRIPAN
03191,CARBARIL
03194,BETA-CAROTENO
03197,PERCABONATO DE O-TERC-BUTILO E DE O-2-ETILEXILO
03260,ANIDRIDO TETRAFLUOROFTÁLICO
03265,ANIDRIDO DIFTÁLICO
03266,DIANIDRIDO BIFENILTETRACARBOXÍLICO
03327,ANIDRIDO BUTILFTÁLICO
03344,PREDNISONA
03345,BÁRIO
03404,BROMEXINA
03422,FLUMEQUINA
03487,BAUXITA SINTETIZADA
03498,BENZENO
03499,BENZIDINA
03500,BENZINA
03501,6-BENZILAMINOPURINA
03502,BENZIMIDA
03505,ANTRACENO
03507,BENZOÍNA
03513,CICLODEXTRINA
03515,BETAMETASONA
03518,IODETO DE MERCÚRIO II
03520,BICARBONATO DE SÓDIO
03521,BICARBONATO DE POTÁSSIO
03539,BOROHIDRETO DE TETRABUTILAMÔNIO
03540,"2,2-AZINO BIS(ÁCIDO 3-ETILBENZOTIAZOLINA-6-SUFÔNIC"
03548,BICARBONATO DE SÓDIO DILUÍDO
03549,ÓXIDO DE ANTIMÔNIO
03550,TRIAZINA
03552,BIFTALATO DE POTÁSSIO
03559,OXICLORETO DE FÓSFORO
03561,BIODEGRADADOR
03571,BISSULFATO DE POTÁSSIO
03573,BISSULFATO DE SÓDIO
03574,BISSULFITO DE SÓDIO
03587,BISMUTO
03804,BORATO DE SÓDIO
03863,4-METOXIACETOFENONA
03911,BROMETO DE CETILTRIMETILAMÔNIO
03912,ÁCIDO 8-ANILINO-1-NAFTHALENOSULFÔNICO
03913,BROMETO DE ETÍDIO
03914,AZUL DE TIMOL
03916,NITRATO DE ALUMÍNIO
03919,BROMETO DE POTÁSSIO
03923,BROMETO DE IODO
03925,BROMO
03926,BROMOANILINA
03928,BROMONAFTALENO
03930,BROMOSUCCINIMIDA
03969,TERC-BUTIL-HIDROQUINONA
03970,TRIBUTILFOSFINA
04066,BATOCUPROÍNA (BCP)
04098,CÁDMIO
04103,CAFEÍNA
04185,"6-METOXI-2,5,7,8-TETRAMETILCROMANO-2-CARBOXILATO"
04186,CAL SODADA
04212,ÁCIDO TRANS-MUCÔNICO
04213,CROMATO DE SÓDIO
04232,BROMETO DE AMÔNIO
04234,MISTURA MIT/CMIT
04235,ÓLEO PARA PULVERIZAÇÃO AGRÍCOLA
04236,CALDO MALONATO - FENILALANINA
04237,CALDO SABOURAUD
04238,CALDO SELENITO
04239,CALDO TRIPTICASE
04309,DIMETIL-ACETILENODICARBOXILATO
04310,FUMARONITRILA
04316,CARBONATO DE CÉSIO
04318,ÁCIDO LEVULÍNICO
04337,FTALOCIANINA
04390,3-(2-BENZOTIAZOLIL)-7-(DIETILAMINO)CUMARINA
04391,OCTAETILPORFIRINA DE PLATINA
04393,CANAMICINA
04417,CÂNFORA
04511,CARBOXINA
04512,ANIDRIDO METILFTÁLICO
04513,ANIDRIDO TRIMETÍLICO
04514,CARBONATO DE LÍTIO
04515,CARBONATO DE AMÔNIO
04516,CARBONATO DE BÁRIO
04518,CARBONATO DE NÍQUEL
04519,CARBONATO DE POTÁSSIO
04521,L-FUCITOL
04522,CARBOXIMETILCELULOSE (CMC)
04524,CARBURETO DE SILÍCIO
04529,CARBURETO DE CÁLCIO
04530,CARBONATO DE BISMUTO
04565,GLUFOSINATO
04672,CARVÃO ATIVADO
04694,ÁCIDO DECANODIÓICO
04697,CATALISADOR
04718,CEFTAZIDIMA
04721,CEFALEXINA
04739,MESO-ERITRITOL
04740,CELULOSE
04741,CEFAZOLINA
04781,CERA EMULSIFICANTE
04960,CEFTRIAXONA
04979,CIANETO DE POTÁSSIO
04980,CIANOACRILATO
04983,CICLAMATO DE SÓDIO
04986,CICLOHEXENO
05053,TETRACLOROPLATINATO(II) DE POTÁSSIO
05054,SAMÁRIO
05059,CITRATO DE AMÔNIO
05064,CITRATO DE SÓDIO
05065,CITRATO DE MAGNÉSIO
05074,CLORANTRANILIPROLE
05088,NITRATO DE CÁDMIO
05093,HIDRATO DE CLORAL
05096,CLORANFENICOL
05098,CLORATO DE POTÁSSIO
05100,CLORETO DE ALUMÍNIO
05101,CLORETO DE AMÔNIO
05102,CLORETO DE CÁDMIO
05103,CLORETO DE BÁRIO
05104,CLORETO DE BENZALCÔNIO
05105,CLORETO DE CÁLCIO
05106,CLORETO DE CETILPIRIDÍNIO
05107,FLOXURIDINA
05108,CLORETO DE CROMO
05109,CLORETO DE ESTRÔNCIO
05110,PIRUVATO DE SÓDIO
05111,CLORETO DE HIDROXILAMÔNIO
05113,CLORETO DE MERCÚRIO
05115,CLORETO DE NÍQUEL
05117,CLORETO DE RUTÊNIO
05120,3-AMINOTRIAZOL
05121,CLORETO DE FERRO DILUÍDO
05122,CLORETO DE POLIVINILA (PVC)
05123,CLORETO DE ZINCO
05124,NAFCILINA
05125,CLORETO DE ESTANHO
05126,FERRO ELEMENTAR
05127,ÁCIDO FÓLICO
05128,AZOMETINA-H
05133,OSELTAMIVIR
05135,BIFLUORETO DE AMÔNIO
05136,CLOTRIMAZOL
05139,DODECILBENZENOSSULFONATO DE SÓDIO
05140,BIPERIDENO
05142,ZIRCÔNIO
05143,RÓDIO
05147,CÉRIO
05149,BROMADIOLONA
05150,DIFLUBENZURONA
05152,CLOROSUCCINIMIDA
05153,PIRIPROXIFENO
05155,MANOSE
05157,N-ALFA-BENZOIL-DL-ARGININA-4-NITROANILIDA
05159,S-METOPRENE
05161,BRODIFACUM
05163,DELTAMETRINA
05167,DIFENILAMINA
05169,ETOFENPROXI
05170,DODECENILA
05171,TETRADECENIL ACETATO
05173,MINOXIDIL
05175,VANCOMICINA
05176,CARIOFILENO
05177,CIPROFLOXACINO
05179,TIOCIANATO DE SÓDIO
05180,CICLOPENTENONA
05181,TIODICARBE
05182,"ÁCIDO 5,5-DITIOBIS(2-NITROBENZÓICO)"
05183,ÁCIDO PIRÚVICO
05184,AZOXISTROBINA
05185,6-(DIMETIL)AMINOPURINA
05188,FLUBENDIAMIDA
05192,ÁCIDO MÁLICO
05193,FOSETIL
05196,PERCLORATO DE SÓDIO
05198,IODOSUCCINIMIDA
05201,ÁCIDO BÓRICO
05202,FIPRONIL
05203,IMIBENCONAZOL
05208,CARBOXIFENIL-TRIFLUOROBORATO DE POTÁSSIO
05209,CIMOXANIL
05210,ABAMECTINA
05213,HIDRÓXIDO DE COBRE
05219,N-(1-NAFTIL)ETILENODIAMINA DICLORIDRATO
05220,TERT-BUTÓXIDO DE POTÁSSIO
05221,ORNITINA
05224,ACETOACETATO DE ETILA
05225,NOVOBIOCINA
05227,O-FORMATO DE TRIMETILA
05228,METOXIFENILTRIFLUOROBORATO DE POTÁSSIO
05230,"1,8-DIAZABICICLO[5.4.0]UNDEC-7-ENO (DBU)"
05233,2-HIDROXIADAMANTANO
05234,TARTARATO DE DIETILA
05236,CLORFENAPIR
05239,ÁCIDO BARBITÚRICO
05240,CIANATO DE POTÁSSIO
05242,ÉRBIO
05243,ÓXIDO DE PRASEODÍMIO
05244,ÁCIDO IODOBENZÓICO
05245,ÁCIDO CLOROPERBENZÓICO
05246,NITROFTALONITRILA
05248,METIL VINIL CETONA
05249,NOREPINEFRINA
05250,BIS(TRIMETILSILIL)AMIDETO DE SÓDIO
05252,METILFTALONITRILA
05253,PEROXIMONOSULFATO DE POTÁSSIO
05256,AMINOFTALONITRILA
05257,HIDROXIFTALONITRILA
05258,ÓXIDO DE EURÓPIO
05259,IODETO DE SAMÁRIO
05260,FERROCIANETO DE SÓDIO
05261,ÓXIDO DE ÉRBIO
05263,BIFENTRINA
05265,SEMICARBAZIDA
05266,SOLUÇÃO LIMPEZA
05267,TRICLOROETANO
05268,MERCAPTAMINA
05270,ANISOL
05271,DIIODOMETANO
05273,DIMETILGLIOXIMA
05274,CLOROQUINA
05292,COBRE
05296,CLOPIDOGREL
05297,HEXANOSSULFONATO DE SÓDIO
05298,BROMO-TRIMETILSILANO
05299,AMPICILINA
05333,LINUROM
05344,COLECALCIFEROL
05347,COLESTEROL
05348,TRIFLUORETO DE BORO-DIETIL-ETERATO
05365,COCOAMIDOPROPIL BETAÍNA
05459,EXCIPIENTE PARA PRODUÇÃO DE MEDICAMENTO
05464,COMPONENTE PARA CORRIGIR A DUREZA DA AGUA
05467,"1,4-DIOXANO-2,5-DIONA"
05478,COMPOSTO CONTRA NEVOEIRO
05485,2-ETIL-HEXANOATO DE COBRE
05489,COMPOSTO QUÍMICO
05490,COMPOSTO QUÍMICO*
05491,COMPOSTO QUÍMICO**
05492,CLOMIFENO
05805,CLORETO DE LAUROÍLA
05878,CLORETO DE NEODIMIO
05913,CORRETOR LIMPEZA
05931,BETA-CIFLUTRINA
05932,CASUGAMICINA
05958,CREATININA
05962,CREOSOTO
05964,CARBOXI-PTIO SAL DE POTASSIO
05971,HÓLMIO
05972,"1,1,2-TRICLORO-TRIFLUOROETANO"
05977,ADIPATO DE ETILA
05978,CROMATO DE POTÁSSIO
05979,CROMATO DE POTÁSSIO DILUÍDO
05981,CROMOGLICATO DISSÓDICO
05985,CROSCARMELOSE A (VER INC 05459)
06015,CURCUMA
06049,LEVAMISOL
06070,DESACIDIFICADOR DE PAPEL
06096,DESINCROSTANTE
06097,ÓXIDO DE ESTANHO E ANTIMÔNIO
06098,ACETATO DE ISOPENTILA
06100,ÁCIDO IODOHIPÚRICO
06105,IODETO DE COBRE
06109,DESODORANTE / AROMATIZANTE DE AMBIENTE
06113,ÉTER DI-ISOPROPÍLICO (2-ISOPROPOXIPROPANO)
06137,DETERGENTE SANEANTE
06151,DEXTRINA
06154,DIACETATO DE FLUORESCEÍNA
06163,CIPROCONAZOL
06165,4-DIMETILAMINOBENZALDEÍDO
06166,SULFATO DE DIMETILA (DMS)
06167,ÁCIDO TIOBARBITÚRICO
06172,ÁCIDO TETRAFLUOROFTÁLICO
06173,DICARBOXIMIDA
06176,IODO-FTALONITRILA
06179,ÁCIDO SULFOFTÁLICO
06181,DICLOROMETANO
06182,CARBONATO DE RUBÍDIO
06183,"ÁCIDO 2,3-NAFTALENODIÓICO"
06184,ÁCIDO DICLOROFTÁLICO
06185,DICROMATO DE POTÁSSIO
06186,DICROMATO DE SÓDIO
06189,CLORETO DE CÉRIO(III)
06190,DIETIL P-NITROFENIL FOSFATO
06192,DIETILAMINA
06193,DIETILENOGLICOL
06194,DIFENILANTRACENO
06195,DIFENIDRAMINA
06197,ISOXAFLUTOLE
06201,ACETILACETONATO DE PLATINA
06202,ACETILACETONATO DE RÓDIO
06206,CLORIMURON ETÍLICO
06208,ACETILACETONATO DE CHUMBO
06209,TEPRALOXIDIM
