id,pdm
02569,EMPAGLIFLOZINA
02570,INDIGO CARMIM
02571,FELBAMATO
02572,LIPEGFILGRASTIM
02573,BACILLUS CEREUS
02574,NINTEDANIBE
02575,ANTICORPOS
02577,NITISINONA
02578,VANDETANIBE
02579,OLODATEROL
02580,IDEBENONA
02581,VORTIOXETINA
02582,ACETATO DE ALUMÍNIO
02583,ROTIGOTINA
02584,RUXOLITINIBE
02585,ÁCIDO FOLÍNICO
02586,UMECLIDÍNIO BROMETO
02587,LACOSAMIDA
02588,DULAGLUTIDA
02589,BETAÍNA
02590,TRAMETINIBE
02591,LUGOL
02592,TRIIODOTIRONINA
02593,ALOGLIPTINA
02594,ELTROMBOPAG OLAMINA
02595,ANTÍGENO
02596,BEMIPARINA
02597,PONATINIBE
02600,ANTIINFLAMATÓRIO
02601,ERIBULINA MESILATO
02602,ALFADARBEPOETINA
02603,ANTILIPEMICO
02604,NABILONA
02606,OFATUMUMABE
02607,ANTIMICOTICO
02610,ANTINEOPLASICO ( TRATAMENTO DE CANCER )
02611,ANTINEURITICO
02612,ANTIOTALGICO
02614,ANTIPARASITÁRIO
02615,ANTIPARKINSONIANO
02616,ANTIPIRETICO
02617,ANTIPROTROMBINICO
02618,ANTITERMICO
02619,HORMÔNIO PARATIREÓIDE
02620,ALFA-1 ANTITRIPSINA (AAT)
02621,ANTITOXOPLASMOTICO
02622,ANTITUSSIGENO
02623,ANTIULCEROSO
02624,ANTIVARICOSO
02625,ANTIVIROTICO
02626,DISPOSITIVO P/ MEDIDAS ANTROPOMÉTRICAS
02628,ANUSCÓPIO
02631,ADESIVO PARA MOLDEIRAS
02639,SONDA TRATO URINÁRIO
02642,YAG LASER
02643,SISTEMA DE BRAQUITERAPIA
02646,APARELHO AGITADOR
02647,SUPORTE
02648,APARELHO ANESTESIA
02650,PEÇA/COMPONENTE APARELHO PROFILAXIA ODONTOLÓGICA
02653,BIOMBO HOSPITALAR
02655,APARELHO BAIXA ROTAÇÃO - USO ODONTOLÓGICO
02656,APARELHO TERMOTERAPIA
02657,APARADOR INSTRUMENTAL
02658,APARELHO DERMO-ABRASÃO
02659,APARELHO CAVITRON - USO ODONTOLÓGICO
02660,LASER DE EXCIMER
02661,CONJUNTO TRATAMENTO RESÍDUOS QUÍMICOS
02662,APARELHO TRATAMENTO APNÉIA DO SONO
02666,APARELHO COMPLETO RAIO X
02667,COAGULADOR DE PLASMA DE ARGÔNIO
02668,SERRA DE CORTAR GESSO
02669,APOIO DE BRAÇO PARA COLETA DE SANGUE
02670,BAROPODÔMETRO
02675,EQUIPAMENTO RESSONÂNCIA MAGNÉTICA
02679,APARELHO DE CAPTAÇÃO DE IODO RADIOATIVO
02685,EQUIPO BOMBA INFUSORA
02696,APARELHO DE ELECTRÓLISE MEDICINAL
02710,APARELHO FUNDIÇÃO PRÓTESE - USO ODONTOLÓGICO
02711,APARELHO DE GAMATERAPIA
02712,CANETA ALTA ROTAÇÃO
02713,APARELHO PARA HISTEROSSALPINGOGRAFIA
02717,DESFIBRILADOR
02727,APARELHO DE ODONTOLOGIA E SOLDA AUTOGENICA
02728,CADEIRA CLÍNICA
02729,APARELHO DE POLIMENTO ELETROLITICO
02730,APARELHO DE POLIMENTO ELETROLITICO DE USO ODONTOLOGICO
02735,APARELHO DE RADIOATIVACAO DE SUBSTANCIA
02736,APARELHO DE RADIOTERAPIA - PEÇAS / ACESSÓRIOS
02737,SISTEMA DIGITALIZAÇÃO IMAGEM RADIOLÓGICA
02738,APARELHO DE RAIO X PORTÁTIL USO MÉDICO
02742,APARELHO SOLDAGEM ELÉTRICA DE METAL CROMO
02752,PARTICULADOR ÓSSEO
02758,BOMBA DE INFUSÃO
02761,TRAQUEOSCÓPIO
02762,APARELHO DETERMINAR AZOTO
02763,APARELHO DIATERMIA
02766,APARELHO DOSAGEM DE ARSENIO
02767,QUADRO BALCÂNICO
02769,APARELHO ELETROGRÁFICO
02770,APARELHO MONITORAMENTO INTRA-OPERATÓRIO
02771,EQUIPAMENTO LASER TERAPÊUTICO
02772,ELETROCOAGULADOR CIRÚRGICO
02773,APARELHO ELETROESTIMULADOR NEUROMUSCULAR
02778,ANALGESÍMETRO
02779,APARELHO PARA REABILITAÇÃO LOCOMOTORA
02780,MANTA TÉRMICA
02782,APARELHO EXTENSAO CONTINUA E DESCONTINUA
02783,APARELHO EXTRATOR - USO MEDICO
02785,BICARBONATO DE SÓDIO
02786,APARELHO FOTOPOLIMERIZADOR - RESINA
02787,PRÓTESE VASCULAR
02788,PRÓTESE DE MAMA
02790,APARELHO HIDROMASSAGEM
02791,EXPANSOR TECIDO
02792,SISTEMA LIBERAÇÃO
02795,COMPONENTE APARELHO ORTODÔNTICO
02796,LANCETADOR
02797,APARELHO LASER PARA REABILITACAO - USO MEDICO
02798,APARELHO LAVAGEM INTESTINAL
02800,MAMÓGRAFO
02801,APARELHO MASSAGEM
02802,APARELHO MASSAGEM CARDIACA
02803,APARELHO MEDICINA NUCLEAR
02804,APARELHO ANALISADOR METABÓLICO
02807,APARELHO NASO - GASTRICO
02808,APARELHO NOVA LITE - USO ODONTOLOGICO
02810,ARTICULADOR ORTOPÉDICO
02814,APARELHO OXIGENIO - USO MEDICINAL
02816,APARELHO ABRIR CANAL ODONTOLÓGICO
02818,DISPOSITIVO CATA-COÁGULO
02819,APARELHO DE CINEANGIOCORONARIOGRAFIA
02831,APARELHO ELETROCHOQUE
02832,APARELHO PARA ELETRO - SONO
02835,APARELHO PARA FOTOTERAPIA
02837,APARELHO PARA HISTEROSALPINGOGRAFIA
02841,APARELHO PARA ONDAS ULTRA-CURTAS USO MEDICO
02843,MARCADOR IMAGEM
02844,APARELHO BRAQUITERAPIA / PEÇAS - ACESSÓRIOS
02845,COMPRESSOR HOSPITALAR
02852,SISTEMA PARA TESTE DE ACUIDADE VISUAL
02853,APARELHO PARA TOMOGRAFIA
02854,APARELHO PESQUISA DE PEROXIDADE
02855,APARELHO POLIMENTO ELETROLÍTICO ODONTOLÓGICO
02858,APARELHO PROVA DE LACTOFERMENTO
02859,APARELHO PROVA DE REDUTASE
02860,APARELHO PULP TESTE ODONTOLÓGICO
02861,APARELHO RADIO E FLUROSCOPIA
02862,APARELHO RADIO E FLUROSCOPIA - TELECOMANDO
02863,EQUIPAMENTO ODONTOLÓGICO
02865,APARELHO RAIO ULTRAVIOLETA
02866,APARELHO RAIOS X
02868,APARELHO REDUCAO DE FRATURA - USO MEDICO
02870,APARELHO RESPIRACAO ARTIFICIAL EM RECEM - NAS CIDO
02871,APARELHO RESSUSCITACAO PORTATIL
02873,APARELHO ORTOPÉDICO
02880,APARELHO TERMOGENICO
02881,APARELHO TRACAO - USO MEDICO
02882,INTRODUTOR
02883,PRÓTESE CARDÍACA
02885,APARELHO TREPANACAO - USO MEDICO
02886,APARELHO TRICOTOMIZADOR
02888,APARELHO ESTUDO URODINÂMICO
02889,APARELHO ULTRA-SOM
02890,APARELHO VACINACAO
02891,APARELHO VIBRADOR
02897,APLICADOR ODONTOLÓGICO
02898,APLICADOR CREME VAGINAL
02904,MOXIDECTINA
02907,APOIO BRAÇO PARA COLETA DE SANGUE
02911,DANOFLOXACINO
02912,APROTININA
02913,APROXIMADOR DE COSTELAS
02937,ANFEPRAMONA
02954,AR ESTERIL MEDICINAL
02970,ARAME ODONTOLÓGICO
02971,ARAME PARA LIGADURA - USO ODONTOLOGICO
02978,ARCO DE SERRA - USO MEDICO
02979,ARCO INFRA - EXTRA ORAL
02988,VETOR
02997,CARTELA RADIOGRÁFICA
03000,ARMAÇÃO ÓCULOS
03006,ARMARIO DE CHAPA DE RAIO - X
03010,ARMÁRIO GABINETE ODONTOLÓGICO
03012,ARMARIO DE INSTRUMENTAL CIRURGICO
03013,ARMARIO INSTRUMENTAL HOSPITALAR / CIRURGICO
03036,ARQUIVO PARA RADIOGRAFIA
03069,ARTICULADOR ODONTOLÓGICO
03075,ÓLEO VEGETAL
03080,ARTIGO PORCELANA - USO LABORATORIO
03084,ASPARAGINASE
03086,ÁCIDO IBANDRÔNICO
03087,ASPARTATO DE MAGNÉSIO
03090,ASPIRADOR - LEITE MATERNO
03091,ASPIRADOR
03097,APARELHO ASPIRADOR SALIVA
03098,ASSENTADOR DE BISTURI
03101,CARIOSTÁTICO
03104,ATADURA
03105,ATADURA TECIDO ALGODAO
03106,ATENOLOL
03113,ATICADOR
03118,AQUECEDOR DE GEL
03119,ATORVASTATINA CÁLCICA
03120,ESTERASE
03121,ATRACURIO
03128,AUDIOFONE - USO MEDICO
03129,MEMBRANA AUSCULTADOR
03136,AUTOCLAVE PORTATIL
03143,AUTORREFRATOMETRO AUTOMATICO COMPUTADORIZADO DE USO OFTALMOLOGICO
03145,AVALIADOR DE INTOXICACAO
03146,AVALIADOR MARCAPASSO - USO HOSPITALAR
03154,AVENTAL DE PROTECAO CONTRA RAIO - X
03157,AVENTAL PARA FORRADOR
03158,AVENTAL USO HOSPITALAR
03163,AZATIOPRINA
03167,AZITROMICINA
03169,AZTREONAM
03182,METILTIONÍNIO CLORETO
03190,AZUL PATENTE
03192,BACIA - USO HOSPITALAR
03195,BACLOFENO
03196,ETRAVIRINA
03211,DISCO - USO ODONTOLOGIA
03214,DEPRESSOR ESCLERAL
03221,BALANCA DECIMAL
03235,BALÃO DESTACÁVEL
03236,BALAO DE USO OFTALMOLOGICO
03237,BALÃO DILATAÇÃO
03242,MICROBALÃO
03281,BANCO
03282,BANCO GIRATÓRIO
03286,BANDA ABRASIVA - USO ODONTOLÓGICO
03287,BANDA ORTODÔNTICA
03288,BANDAGEM
03302,BANDEJA DE AGATA
03321,BANHO DE PARAFINA
03388,BARRA
03389,BARRA PARALELA
03428,BASILIXIMABE
03429,JOGO DE BASTÕES
03430,CADARÇO IDENTIFICAÇÃO VASOS SANGÜÍNEOS
03446,BATEDEIRA MISTURADORA DE POMADA E PASTA
03496,BENGALA
03497,BEZAFIBRATO INATIVO TEM OUTRO
03503,BENZOATO DE SÓDIO
03504,BENZOCAÍNA
03506,BENZOILMETRONIDAZOL
03511,ANLODIPINA BESILATO INATIVADO TEM OUTRO
03512,ATRACÚRIO BESILATO
03514,LOMITAPIDA
03519,BICALUTAMIDA
03523,BICICLETA HORIZONTAL
03551,BIFONAZOL
03560,BIOCERAMICA - GRANULADA / BLOCO / ESFERA
03565,BIOMBO PROTEçãO PLUMBÍFERA VIA RAIO X
03567,BIPERIDENO
03570,BISACODIL
03575,BISTURI
03576,BISTURI - ALCA
03577,BISTURI - REMOVEDOR LAMINA
03578,BISTURI - USO ODONTOLOGICO
03579,PLACA ELETROCIRÚRGICA
03580,BISTURI ELETRÔNICO
03581,BISTURI ELETRONICO - USO ODONTOLOGICO
03582,BISTURI LANCETA - USO ODONTOLOGICO
03583,BISTURI OBSTETRICO
03584,BISTURI
03585,BISTURI PARA TIMPANO
03586,BISTURI RETO
03589,BLEFAROSTATO
03590,BLEFAROSTATO
03591,BLEOMICINA SULFATO
03594,ÓXIDO DE ZIRCÔNIO
03615,BLOCO RETIFICADOR E CONDENSADOR ( RX)
03619,BLOCO GERADOR PARA RX
03625,BLOCO SILICONE
03627,BLOMTHYMOLBLAU
03631,BLOQUEADOR
03648,PINO IMPLANTÁVEL ORTOPÉDICO
03652,BOCAL DE BORRACHA
03680,BOLSA APLICAÇÃO ENEMA
03681,MATERIAL HOSPITALAR
03682,BOLSA ARMAZENAMENTO DE MEDULA ÓSSEA
03683,BOLSA TRANSFERÊNCIA DE SANGUE E COMPONENTES
03684,BOLSA VENTILAÇÃO
03685,BOLSA COLETA SANGUE
03686,BOLSA COLETORA
03687,BOLSA DE OSTOMIA
03699,BOLSA DRENAVEL / COMPONENTE - USO MEDICO
03700,BOLSA P/ ACONDICIONAMENTO ÓRGÃOS E ESPÉCIMES
03701,CATETER PERIFÉRICO
03703,BOLSA IRRIGADORA / COMPONENTE - USO MEDICO
03704,BOLSA PARA INSTRUMENTOS E SUPRIMENTOS MEDICOS
03705,BOLSA PARA REANIMACAO
03707,BOLSA PARENTERAL
03708,BOLSA PRESSÓRICA
03709,BOLSA PRIMEIROS SOCORROS - AUTO MEDICACAO / COMBATE / SOBREVIVENCIA
03710,BOLSA PRIMEIROS SOCORROS
03711,BOLSA PRIMEIROS SOCORROS - USO ODONTOLOGICO / COM-BATE
03712,BOLSA RESERVATORIO O2
03715,BOLSA TERMICA DE AGUA
03716,BOLSA TERMICA DE GEL
03717,BOLSA PARA UROSTOMIA
03723,BOMBA ARTROSCÓPICA
03744,BOMBA DE APLICACAO DE COBALTO
03779,BOMBA INFUSÃO PORTÁTIL
03803,BOQUILHA SALIVADORA
03810,BORRACHA USO ODONTOLÓGICO
03821,BOTA ORTOPÉDICA
03823,BOTA IMOBILIZADORA - USO MEDICO
03836,BOTÃO FIXADOR
03845,BOTICAO DE EXTRACAO DENTARIA
03846,FÓRCEPS ODONTOLÓGICO
03847,AGULHA
03852,BRAÇADEIRA
03858,BRAÇO CADEIRA ODONTOLÓGICA
03865,MARCA-PASSO CARDÍACO
03877,BROCA CIRÚRGICA
03880,BROCA ESPECIAL
03881,BROCA CARBIDE
03882,BROCA CARBONETO DE TUNGSTENIO - USO ODONTOLOGICO
